"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"jdk.internal.ref.PhantomCleanable.clean ()","0.059 ms (0%)","0.055 ms (0%)","0.446 ms (0%)","0.411 ms (0%)","19"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.062 ms (0%)","0.054 ms (0%)","4.96 ms (0%)","4.26 ms (0%)","18"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String)","0.055 ms (0%)","0.053 ms (0%)","1.4 ms (0%)","1.2 ms (0%)","45"
"java.lang.StringConcatHelper.stringOf (Object)","0.048 ms (0%)","0.053 ms (0%)","0.048 ms (0%)","0.053 ms (0%)","82"
"java.lang.String.indexOf (String, int)","0.057 ms (0%)","0.053 ms (0%)","0.167 ms (0%)","0.163 ms (0%)","18"
"java.util.zip.Inflater.needsInput ()","0.053 ms (0%)","0.053 ms (0%)","0.061 ms (0%)","0.060 ms (0%)","19"
"java.util.ArrayDeque.pollFirst ()","0.052 ms (0%)","0.051 ms (0%)","0.065 ms (0%)","0.064 ms (0%)","19"
"java.lang.String.indexOf (byte[], byte, int, String, int)","0.052 ms (0%)","0.051 ms (0%)","0.088 ms (0%)","0.088 ms (0%)","18"
"java.lang.ClassLoader.loadClass (String)","0.056 ms (0%)","0.050 ms (0%)","34.3 ms (0.1%)","23.0 ms (0.1%)","27"
"java.lang.StringLatin1.replace (byte[], char, char)","0.050 ms (0%)","0.050 ms (0%)","0.087 ms (0%)","0.086 ms (0%)","40"
"java.lang.String.getBytes (byte[], int, byte)","0.051 ms (0%)","0.050 ms (0%)","0.064 ms (0%)","0.063 ms (0%)","170"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.051 ms (0%)","0.050 ms (0%)","1.49 ms (0%)","1.39 ms (0%)","18"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.049 ms (0%)","0.049 ms (0%)","0.049 ms (0%)","0.049 ms (0%)","385"
"sun.net.www.protocol.jar.Handler.canonicalizeString (String, int)","0.054 ms (0%)","0.049 ms (0%)","0.262 ms (0%)","0.251 ms (0%)","18"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSigners ()","0.052 ms (0%)","0.049 ms (0%)","0.102 ms (0%)","0.099 ms (0%)","18"
"java.util.Collections$SetFromMap.add (Object)","0.054 ms (0%)","0.049 ms (0%)","0.294 ms (0%)","0.269 ms (0%)","19"
"java.lang.reflect.Array.newInstance (Class, int)","0.049 ms (0%)","0.049 ms (0%)","0.049 ms (0%)","0.049 ms (0%)","94"
"java.util.ArrayDeque.addLast (Object)","0.048 ms (0%)","0.048 ms (0%)","0.057 ms (0%)","0.057 ms (0%)","19"
"java.lang.ClassLoader.getDefinedPackage (String)","0.049 ms (0%)","0.048 ms (0%)","0.106 ms (0%)","0.105 ms (0%)","2"
"java.lang.String.isEmpty ()","0.048 ms (0%)","0.047 ms (0%)","0.048 ms (0%)","0.047 ms (0%)","215"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.048 ms (0%)","0.047 ms (0%)","0.059 ms (0%)","0.057 ms (0%)","37"
"java.util.WeakHashMap.getTable ()","0.052 ms (0%)","0.047 ms (0%)","0.168 ms (0%)","0.150 ms (0%)","57"
"java.util.zip.ZipFile$InflaterCleanupAction.run ()","0.061 ms (0%)","0.047 ms (0%)","0.315 ms (0%)","0.290 ms (0%)","19"
"java.util.zip.Inflater.reset ()","0.047 ms (0%)","0.047 ms (0%)","0.065 ms (0%)","0.065 ms (0%)","19"
"java.util.HashMap.putVal (int, Object, Object, boolean, boolean)","0.054 ms (0%)","0.047 ms (0%)","0.144 ms (0%)","0.134 ms (0%)","3"
"java.util.ArrayDeque.add (Object)","0.050 ms (0%)","0.046 ms (0%)","0.109 ms (0%)","0.105 ms (0%)","19"
"java.nio.CharBuffer.limit (int)","0.049 ms (0%)","0.046 ms (0%)","0.109 ms (0%)","0.099 ms (0%)","44"
"java.nio.CharBuffer.position (int)","0.049 ms (0%)","0.045 ms (0%)","0.790 ms (0%)","0.159 ms (0%)","88"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.044 ms (0%)","0.045 ms (0%)","0.095 ms (0%)","0.095 ms (0%)","36"
"java.io.OutputStreamWriter.flushBuffer ()","0.050 ms (0%)","0.045 ms (0%)","3.25 ms (0%)","1.51 ms (0%)","44"
"java.nio.CharBuffer.limit (int)","0.051 ms (0%)","0.045 ms (0%)","0.058 ms (0%)","0.052 ms (0%)","44"
"java.lang.StringBuilder.append (int)","0.047 ms (0%)","0.044 ms (0%)","0.182 ms (0%)","0.177 ms (0%)","52"
"java.lang.ClassLoader.getNamedPackage (String, Module)","0.047 ms (0%)","0.044 ms (0%)","0.105 ms (0%)","0.102 ms (0%)","18"
"java.util.jar.JarFile.getJarEntry (String)","0.048 ms (0%)","0.043 ms (0%)","1.90 ms (0%)","1.81 ms (0%)","18"
"jdk.internal.loader.BuiltinClassLoader.defineOrCheckPackage (String, java.util.jar.Manifest, java.net.URL)","0.051 ms (0%)","0.043 ms (0%)","1.57 ms (0%)","0.693 ms (0%)","2"
"java.util.WeakHashMap.hash (Object)","0.043 ms (0%)","0.043 ms (0%)","0.043 ms (0%)","0.043 ms (0%)","57"
"java.lang.StringLatin1.getChars (byte[], int, int, char[], int)","0.044 ms (0%)","0.043 ms (0%)","0.057 ms (0%)","0.056 ms (0%)","87"
"java.util.LinkedHashMap.newNode (int, Object, Object, java.util.HashMap.Node)","0.044 ms (0%)","0.043 ms (0%)","0.053 ms (0%)","0.051 ms (0%)","3"
"jdk.internal.loader.BuiltinClassLoader.getAndVerifyPackage (String, java.util.jar.Manifest, java.net.URL)","0.050 ms (0%)","0.043 ms (0%)","0.196 ms (0%)","0.188 ms (0%)","2"
"jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull (String, boolean)","0.046 ms (0%)","0.042 ms (0%)","0.499 ms (0%)","0.486 ms (0%)","27"
"java.util.jar.JarFile$JarFileEntry.getCodeSigners ()","0.042 ms (0%)","0.042 ms (0%)","0.050 ms (0%)","0.050 ms (0%)","18"
"java.util.concurrent.ConcurrentHashMap.setTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node)","0.043 ms (0%)","0.042 ms (0%)","0.055 ms (0%)","0.055 ms (0%)","30"
"java.net.URL.getDefaultPort ()","0.041 ms (0%)","0.041 ms (0%)","0.047 ms (0%)","0.046 ms (0%)","18"
"java.util.ArrayList.grow ()","0.044 ms (0%)","0.040 ms (0%)","0.195 ms (0%)","0.184 ms (0%)","39"
"java.util.HashMap.getNode (Object)","0.042 ms (0%)","0.040 ms (0%)","0.051 ms (0%)","0.049 ms (0%)","13"
"java.nio.ByteBuffer.flip ()","0.041 ms (0%)","0.040 ms (0%)","0.048 ms (0%)","0.046 ms (0%)","44"
"java.util.zip.ZipUtils.CENTIM (byte[], int)","0.040 ms (0%)","0.039 ms (0%)","0.070 ms (0%)","0.070 ms (0%)","18"
"jdk.internal.loader.URLClassPath$JarLoader$2.getManifest ()","0.048 ms (0%)","0.039 ms (0%)","3.43 ms (0%)","1.58 ms (0%)","2"
"java.util.concurrent.ConcurrentHashMap.transfer (java.util.concurrent.ConcurrentHashMap.Node[], java.util.concurrent.ConcurrentHashMap.Node[])","0.037 ms (0%)","0.038 ms (0%)","0.115 ms (0%)","0.115 ms (0%)","1"
"java.util.ImmutableCollections$MapN.get (Object)","0.042 ms (0%)","0.038 ms (0%)","0.162 ms (0%)","0.158 ms (0%)","21"
"sun.net.util.IPAddressUtil.checkHostString (String)","0.041 ms (0%)","0.038 ms (0%)","0.079 ms (0%)","0.076 ms (0%)","18"
"java.util.zip.ZipUtils.getBufferArray (java.nio.ByteBuffer)","0.036 ms (0%)","0.037 ms (0%)","0.036 ms (0%)","0.037 ms (0%)","19"
"java.nio.ByteBuffer.position (int)","0.037 ms (0%)","0.037 ms (0%)","0.048 ms (0%)","0.048 ms (0%)","44"
"java.nio.ByteBuffer.clear ()","0.038 ms (0%)","0.037 ms (0%)","0.045 ms (0%)","0.042 ms (0%)","44"
"sun.net.www.ParseUtil.encodePath (String, boolean)","0.040 ms (0%)","0.036 ms (0%)","0.458 ms (0%)","0.374 ms (0%)","18"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.035 ms (0%)","0.036 ms (0%)","0.113 ms (0%)","0.112 ms (0%)","18"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.031 ms (0%)","0.036 ms (0%)","0.031 ms (0%)","0.036 ms (0%)","387"
"jdk.internal.loader.Resource.cachedInputStream ()","0.041 ms (0%)","0.036 ms (0%)","1.53 ms (0%)","1.43 ms (0%)","36"
"java.lang.Module.implIsExportedOrOpen (String, Module, boolean)","0.039 ms (0%)","0.036 ms (0%)","0.098 ms (0%)","0.093 ms (0%)","2"
"java.lang.System$2.findBootstrapClassOrNull (String)","0.039 ms (0%)","0.035 ms (0%)","0.722 ms (0%)","0.712 ms (0%)","31"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.035 ms (0%)","0.035 ms (0%)","0.035 ms (0%)","0.035 ms (0%)","80"
"java.lang.System$2.newStringUTF8NoRepl (byte[], int, int)","0.056 ms (0%)","0.035 ms (0%)","0.206 ms (0%)","0.183 ms (0%)","19"
"sun.nio.cs.StreamEncoder.implFlushBuffer ()","0.038 ms (0%)","0.035 ms (0%)","3.12 ms (0%)","1.39 ms (0%)","44"
"java.util.zip.InflaterInputStream.close ()","0.034 ms (0%)","0.034 ms (0%)","0.040 ms (0%)","0.040 ms (0%)","19"
"java.lang.Class.getDeclaredConstructors ()","0.035 ms (0%)","0.033 ms (0%)","0.193 ms (0%)","0.176 ms (0%)","1"
"java.lang.Integer.parseInt (String, int)","0.037 ms (0%)","0.033 ms (0%)","0.101 ms (0%)","0.093 ms (0%)","2"
"java.util.jar.JavaUtilJarAccessImpl.getTrustedAttributes (java.util.jar.Manifest, String)","0.033 ms (0%)","0.033 ms (0%)","0.061 ms (0%)","0.060 ms (0%)","2"
"jdk.internal.loader.Resource.getByteBuffer ()","0.036 ms (0%)","0.032 ms (0%)","1.56 ms (0%)","1.46 ms (0%)","18"
"java.lang.reflect.Constructor.setAccessible (boolean)","0.037 ms (0%)","0.032 ms (0%)","0.090 ms (0%)","0.079 ms (0%)","1"
"java.lang.System.allowSecurityManager ()","0.032 ms (0%)","0.031 ms (0%)","0.032 ms (0%)","0.031 ms (0%)","59"
"java.lang.StringConcatHelper.newString (byte[], long)","0.031 ms (0%)","0.031 ms (0%)","0.031 ms (0%)","0.031 ms (0%)","63"
"java.util.zip.ZipUtils.CENHOW (byte[], int)","0.025 ms (0%)","0.031 ms (0%)","0.043 ms (0%)","0.038 ms (0%)","37"
"java.util.zip.ZipUtils.CENVEM_FA (byte[], int)","0.031 ms (0%)","0.030 ms (0%)","0.038 ms (0%)","0.036 ms (0%)","18"
"jdk.internal.util.Preconditions.checkIndex (int, int, java.util.function.BiFunction)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","31"
"java.lang.CharacterData.of (int)","0.031 ms (0%)","0.029 ms (0%)","0.031 ms (0%)","0.029 ms (0%)","117"
"java.util.zip.ZipFile$Source.readAt (byte[], int, int, long)","0.036 ms (0%)","0.029 ms (0%)","0.090 ms (0%)","0.083 ms (0%)","19"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup ()","0.034 ms (0%)","0.029 ms (0%)","0.352 ms (0%)","0.321 ms (0%)","19"
"java.net.URL.toString ()","0.033 ms (0%)","0.029 ms (0%)","1.58 ms (0%)","0.981 ms (0%)","18"
"java.lang.Class.reflectionData ()","0.031 ms (0%)","0.029 ms (0%)","0.056 ms (0%)","0.051 ms (0%)","1"
"java.util.jar.Manifest$FastInputStream.readLine (byte[], int, int)","0.029 ms (0%)","0.029 ms (0%)","0.123 ms (0%)","0.123 ms (0%)","5"
"jdk.internal.misc.VM.isModuleSystemInited ()","0.029 ms (0%)","0.028 ms (0%)","0.039 ms (0%)","0.038 ms (0%)","18"
"java.util.jar.JavaUtilJarAccessImpl.entryFor (java.util.jar.JarFile, String)","0.029 ms (0%)","0.028 ms (0%)","0.126 ms (0%)","0.125 ms (0%)","18"
"java.util.jar.JarFile.maybeInstantiateVerifier ()","0.028 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","38"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.034 ms (0%)","0.028 ms (0%)","0.318 ms (0%)","0.284 ms (0%)","1"
"NBody.verifyResult (double, int)","0.029 ms (0%)","0.028 ms (0%)","0.029 ms (0%)","0.028 ms (0%)","40"
"java.lang.StringLatin1.equals (byte[], byte[])","0.028 ms (0%)","0.027 ms (0%)","0.028 ms (0%)","0.027 ms (0%)","79"
"java.util.zip.ZipUtils.CENLEN (byte[], int)","0.027 ms (0%)","0.027 ms (0%)","0.094 ms (0%)","0.093 ms (0%)","56"
"java.io.BufferedOutputStream.write (byte[], int, int)","0.028 ms (0%)","0.027 ms (0%)","0.028 ms (0%)","0.027 ms (0%)","44"
"java.util.HashMap.get (Object)","0.030 ms (0%)","0.026 ms (0%)","0.073 ms (0%)","0.066 ms (0%)","5"
"java.util.HashMap.put (Object, Object)","0.030 ms (0%)","0.026 ms (0%)","0.467 ms (0%)","0.179 ms (0%)","3"
"sun.net.util.IPAddressUtil.scan (String, long, long, char[])","0.026 ms (0%)","0.026 ms (0%)","0.036 ms (0%)","0.036 ms (0%)","18"
"sun.net.www.protocol.jar.Handler.checkNestedProtocol (String)","0.026 ms (0%)","0.025 ms (0%)","0.215 ms (0%)","0.207 ms (0%)","18"
"java.util.Locale.getDefault ()","0.025 ms (0%)","0.025 ms (0%)","0.025 ms (0%)","0.025 ms (0%)","36"
"java.net.URL.toExternalForm ()","0.026 ms (0%)","0.025 ms (0%)","1.55 ms (0%)","0.952 ms (0%)","18"
"java.lang.Character.digit (int, int)","0.025 ms (0%)","0.025 ms (0%)","0.032 ms (0%)","0.031 ms (0%)","9"
"java.util.jar.Attributes$Name.of (String)","0.025 ms (0%)","0.025 ms (0%)","0.074 ms (0%)","0.074 ms (0%)","3"
"jdk.internal.misc.VM.isSystemDomainLoader (ClassLoader)","0.025 ms (0%)","0.024 ms (0%)","0.054 ms (0%)","0.050 ms (0%)","14"
"java.util.WeakHashMap.matchesKey (java.util.WeakHashMap.Entry, Object)","0.191 ms (0%)","0.024 ms (0%)","0.220 ms (0%)","0.051 ms (0%)","19"
"java.nio.ByteBuffer.position (int)","0.042 ms (0%)","0.024 ms (0%)","0.051 ms (0%)","0.032 ms (0%)","63"
"java.lang.Class.privateGetDeclaredConstructors (boolean)","0.027 ms (0%)","0.024 ms (0%)","0.083 ms (0%)","0.075 ms (0%)","1"
"java.util.Objects.requireNonNull (Object, String)","0.024 ms (0%)","0.023 ms (0%)","0.024 ms (0%)","0.023 ms (0%)","126"
"java.util.ArrayDeque.poll ()","0.027 ms (0%)","0.023 ms (0%)","0.095 ms (0%)","0.089 ms (0%)","19"
"java.lang.Module.allows (java.util.Set, Module)","0.023 ms (0%)","0.023 ms (0%)","0.025 ms (0%)","0.024 ms (0%)","2"
"java.net.URL.isBuiltinStreamHandler (String)","0.022 ms (0%)","0.022 ms (0%)","0.093 ms (0%)","0.092 ms (0%)","18"
"java.util.zip.ZipUtils.LOCSIG (byte[])","0.030 ms (0%)","0.022 ms (0%)","0.060 ms (0%)","0.052 ms (0%)","19"
"java.util.zip.ZipUtils.LOCEXT (byte[])","0.022 ms (0%)","0.022 ms (0%)","0.027 ms (0%)","0.027 ms (0%)","19"
"java.security.CodeSource.getCertificates ()","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","36"
"java.util.ArrayList.addAll (java.util.Collection)","0.022 ms (0%)","0.022 ms (0%)","0.047 ms (0%)","0.046 ms (0%)","5"
"java.util.HashMap.hash (Object)","0.297 ms (0%)","0.022 ms (0%)","0.298 ms (0%)","0.023 ms (0%)","14"
"java.lang.reflect.Modifier.isStatic (int)","0.031 ms (0%)","0.022 ms (0%)","0.031 ms (0%)","0.022 ms (0%)","230"
"java.util.jar.JavaUtilJarAccessImpl.ensureInitialization (java.util.jar.JarFile)","0.028 ms (0%)","0.022 ms (0%)","0.038 ms (0%)","0.032 ms (0%)","2"
"java.util.jar.Manifest$FastInputStream.readLine (byte[])","0.024 ms (0%)","0.022 ms (0%)","0.148 ms (0%)","0.147 ms (0%)","5"
"java.util.LinkedHashMap.afterNodeInsertion (boolean)","0.024 ms (0%)","0.022 ms (0%)","0.027 ms (0%)","0.025 ms (0%)","3"
"java.util.jar.JarFile.checkForSpecialAttributes ()","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","36"
"java.lang.Module.isStaticallyExportedOrOpen (String, Module, boolean)","0.023 ms (0%)","0.021 ms (0%)","0.055 ms (0%)","0.052 ms (0%)","2"
"java.lang.String.valueOf (Object)","0.023 ms (0%)","0.021 ms (0%)","0.023 ms (0%)","0.021 ms (0%)","43"
"java.util.zip.ZipFile.ensureOpen ()","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","37"
"java.util.zip.ZipUtils.CENSIZ (byte[], int)","0.022 ms (0%)","0.020 ms (0%)","0.079 ms (0%)","0.078 ms (0%)","37"
"java.lang.StringLatin1.indexOf (byte[], int, byte[], int, int)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","18"
"java.util.zip.Inflater.setInput (byte[], int, int)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","19"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.023 ms (0%)","0.020 ms (0%)","0.341 ms (0%)","0.305 ms (0%)","1"
"java.lang.String.checkBoundsOffCount (int, int, int)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","113"
"java.lang.Thread.interrupted ()","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","18"
"java.lang.Integer.getChars (int, int, byte[])","0.020 ms (0%)","0.019 ms (0%)","0.020 ms (0%)","0.019 ms (0%)","53"
"java.lang.Integer.stringSize (int)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","53"
"java.util.zip.ZipFile.ensureOpenOrZipException ()","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","19"
"java.lang.Class.getComponentType ()","0.021 ms (0%)","0.018 ms (0%)","0.021 ms (0%)","0.018 ms (0%)","96"
"java.io.BufferedWriter.ensureOpen ()","0.015 ms (0%)","0.018 ms (0%)","0.015 ms (0%)","0.018 ms (0%)","131"
"jdk.internal.loader.URLClassPath$JarLoader.ensureOpen ()","0.018 ms (0%)","0.017 ms (0%)","0.018 ms (0%)","0.017 ms (0%)","18"
"java.util.zip.ZipFile$Source.getEntryHash (int)","0.018 ms (0%)","0.017 ms (0%)","0.018 ms (0%)","0.017 ms (0%)","42"
"jdk.internal.loader.URLClassPath$JarLoader$2.getContentLength ()","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","18"
"java.lang.ref.Reference.clear ()","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","19"
"java.lang.Class.copyConstructors (java.lang.reflect.Constructor[])","0.021 ms (0%)","0.017 ms (0%)","0.072 ms (0%)","0.066 ms (0%)","1"
"jdk.internal.reflect.ReflectionFactory.copyConstructor (java.lang.reflect.Constructor)","0.019 ms (0%)","0.017 ms (0%)","0.049 ms (0%)","0.046 ms (0%)","1"
"java.lang.reflect.ReflectAccess.copyConstructor (java.lang.reflect.Constructor)","0.018 ms (0%)","0.017 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","1"
"java.lang.StringCoding.hasNegatives (byte[], int, int)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","25"
"nbody.Body.saturn ()","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","40"
"java.security.AccessController.doPrivileged (java.security.PrivilegedAction)","0.018 ms (0%)","0.015 ms (0%)","0.376 ms (0%)","0.333 ms (0%)","1"
"java.lang.StringConcatHelper.checkOverflow (long)","0.019 ms (0%)","0.015 ms (0%)","0.019 ms (0%)","0.015 ms (0%)","136"
"java.util.WeakHashMap.maskNull (Object)","0.016 ms (0%)","0.015 ms (0%)","0.016 ms (0%)","0.015 ms (0%)","57"
"java.lang.reflect.Constructor.checkCanSetAccessible (Class)","0.018 ms (0%)","0.015 ms (0%)","0.039 ms (0%)","0.034 ms (0%)","1"
"java.lang.Module.isExported (String, Module)","0.018 ms (0%)","0.015 ms (0%)","0.118 ms (0%)","0.108 ms (0%)","2"
"java.lang.Character.digit (char, int)","0.017 ms (0%)","0.015 ms (0%)","0.050 ms (0%)","0.047 ms (0%)","9"
"java.io.PrintStream.ensureOpen ()","0.017 ms (0%)","0.015 ms (0%)","0.017 ms (0%)","0.015 ms (0%)","88"
"java.nio.CharBuffer.hasArray ()","0.016 ms (0%)","0.015 ms (0%)","0.016 ms (0%)","0.015 ms (0%)","44"
"java.util.jar.Attributes.put (Object, Object)","0.019 ms (0%)","0.015 ms (0%)","0.487 ms (0%)","0.194 ms (0%)","3"
"java.net.URL.set (String, String, int, String, String, String, String, String)","0.014 ms (0%)","0.014 ms (0%)","0.014 ms (0%)","0.014 ms (0%)","18"
"java.lang.ref.Cleaner$1.apply (java.lang.ref.Cleaner)","0.023 ms (0%)","0.014 ms (0%)","0.023 ms (0%)","0.014 ms (0%)","48"
"java.nio.Buffer.position (int)","0.017 ms (0%)","0.014 ms (0%)","0.017 ms (0%)","0.014 ms (0%)","151"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible (Class, Class)","0.016 ms (0%)","0.014 ms (0%)","0.021 ms (0%)","0.019 ms (0%)","1"
"jdk.internal.access.SharedSecrets.javaUtilJarAccess ()","0.014 ms (0%)","0.014 ms (0%)","0.014 ms (0%)","0.014 ms (0%)","4"
"java.util.jar.Manifest.getAttributes (String)","0.014 ms (0%)","0.014 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","2"
"java.lang.ClassLoader.definePackage (String, Module)","0.014 ms (0%)","0.014 ms (0%)","0.038 ms (0%)","0.038 ms (0%)","1"
"nbody.Body.jupiter ()","0.014 ms (0%)","0.014 ms (0%)","0.014 ms (0%)","0.014 ms (0%)","40"
"java.lang.Integer.valueOf (String)","0.017 ms (0%)","0.013 ms (0%)","0.122 ms (0%)","0.110 ms (0%)","2"
"jdk.internal.loader.BuiltinClassLoader.hasClassPath ()","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","36"
"java.util.ArrayList.elementData (int)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","31"
"jdk.internal.ref.CleanerFactory.cleaner ()","0.014 ms (0%)","0.013 ms (0%)","0.014 ms (0%)","0.013 ms (0%)","24"
"java.util.WeakHashMap.indexFor (int, int)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","57"
"java.util.zip.ZipUtils.getBufferOffset (java.nio.ByteBuffer)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","19"
"java.lang.ClassLoader.getBuiltinPlatformClassLoader ()","0.014 ms (0%)","0.013 ms (0%)","0.018 ms (0%)","0.017 ms (0%)","1"
"java.lang.Class.newReflectionData (java.lang.ref.SoftReference, int)","0.016 ms (0%)","0.013 ms (0%)","0.024 ms (0%)","0.022 ms (0%)","1"
"java.nio.ByteBuffer.arrayOffset ()","0.016 ms (0%)","0.013 ms (0%)","0.016 ms (0%)","0.013 ms (0%)","176"
"java.util.HashMap.tableSizeFor (int)","0.016 ms (0%)","0.013 ms (0%)","0.018 ms (0%)","0.014 ms (0%)","1"
"java.util.jar.Attributes$Name.hash (String)","0.013 ms (0%)","0.013 ms (0%)","0.025 ms (0%)","0.025 ms (0%)","1"
"java.lang.Package.isSealed ()","0.012 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","1"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSourceURL ()","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","18"
"java.util.zip.ZipUtils.CENOFF (byte[], int)","0.012 ms (0%)","0.012 ms (0%)","0.033 ms (0%)","0.033 ms (0%)","19"
"java.lang.ref.Reference.refersTo (Object)","0.015 ms (0%)","0.012 ms (0%)","0.026 ms (0%)","0.023 ms (0%)","19"
"jdk.internal.ref.PhantomCleanable.remove ()","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","19"
"java.security.AccessController.executePrivileged (java.security.PrivilegedAction, java.security.AccessControlContext, Class)","0.015 ms (0%)","0.012 ms (0%)","0.357 ms (0%)","0.318 ms (0%)","1"
"java.lang.ref.SoftReference.get ()","0.022 ms (0%)","0.012 ms (0%)","0.022 ms (0%)","0.012 ms (0%)","43"
"java.lang.StringLatin1.inflate (byte[], int, char[], int, int)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","87"
"java.nio.charset.CoderResult.isOverflow ()","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","44"
"java.nio.CharBuffer.arrayOffset ()","0.013 ms (0%)","0.012 ms (0%)","0.013 ms (0%)","0.012 ms (0%)","132"
"java.lang.Package$VersionInfo.<clinit> ()","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","1"
"jdk.internal.misc.Unsafe.putReferenceRelease (Object, long, Object)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","30"
"java.util.zip.ZipUtils.CENCRC (byte[], int)","0.011 ms (0%)","0.011 ms (0%)","0.032 ms (0%)","0.032 ms (0%)","18"
"java.util.zip.ZipUtils.CENATX_PERMS (byte[], int)","0.011 ms (0%)","0.011 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","18"
"java.nio.Buffer.hasRemaining ()","0.013 ms (0%)","0.011 ms (0%)","0.013 ms (0%)","0.011 ms (0%)","63"
"java.lang.reflect.Constructor.copy ()","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","1"
"java.io.FileDescriptor$1.getAppend (java.io.FileDescriptor)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","44"
"java.util.jar.Attributes.get (Object)","0.012 ms (0%)","0.011 ms (0%)","0.033 ms (0%)","0.031 ms (0%)","8"
"nbody.Body.uranus ()","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","40"
"java.lang.StringConcatHelper.initialCoder ()","0.009 ms (0%)","0.010 ms (0%)","0.009 ms (0%)","0.010 ms (0%)","20"
"java.util.zip.ZipUtils.CENFLG (byte[], int)","0.010 ms (0%)","0.010 ms (0%)","0.015 ms (0%)","0.014 ms (0%)","18"
"java.util.ArrayDeque.inc (int, int)","0.011 ms (0%)","0.010 ms (0%)","0.011 ms (0%)","0.010 ms (0%)","38"
"jdk.internal.ref.PhantomCleanable.insert ()","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","24"
"java.util.zip.InflaterInputStream.ensureOpen ()","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","37"
