"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.util.WeakHashMap.remove (Object)","0.154 ms (0%)","0.151 ms (0%)","0.405 ms (0%)","0.401 ms (0%)","78"
"java.nio.CharBuffer.position (int)","0.155 ms (0%)","0.144 ms (0%)","0.189 ms (0%)","0.174 ms (0%)","608"
"deltablue.Strength.<clinit> ()","0.148 ms (0%)","0.140 ms (0%)","10.1 ms (0%)","9.98 ms (0%)","1"
"java.util.zip.ZipUtils.LG (byte[], int)","0.156 ms (0%)","0.139 ms (0%)","0.254 ms (0%)","0.240 ms (0%)","347"
"java.io.BufferedOutputStream.flush ()","0.141 ms (0%)","0.137 ms (0%)","8.19 ms (0%)","5.79 ms (0%)","608"
"java.util.zip.ZipFile.getEntry (String)","0.144 ms (0%)","0.136 ms (0%)","2.30 ms (0%)","2.20 ms (0%)","38"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.139 ms (0%)","0.136 ms (0%)","0.809 ms (0%)","0.791 ms (0%)","39"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.136 ms (0%)","0.135 ms (0%)","0.190 ms (0%)","0.187 ms (0%)","345"
"som.IdentityDictionary.newEntry (som.Dictionary.CustomHash, Object, int)","0.136 ms (0%)","0.135 ms (0%)","0.136 ms (0%)","0.135 ms (0%)","16"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.139 ms (0%)","0.134 ms (0%)","1.27 ms (0%)","1.21 ms (0%)","38"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.132 ms (0%)","0.131 ms (0%)","0.536 ms (0%)","0.532 ms (0%)","38"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.138 ms (0%)","0.129 ms (0%)","1.39 ms (0%)","1.35 ms (0%)","39"
"java.lang.String.indexOf (int)","0.144 ms (0%)","0.128 ms (0%)","0.810 ms (0%)","0.766 ms (0%)","363"
"java.util.jar.JarFile.entryFor (String)","0.136 ms (0%)","0.126 ms (0%)","0.163 ms (0%)","0.153 ms (0%)","38"
"java.util.Objects.equals (Object, Object)","0.159 ms (0%)","0.124 ms (0%)","0.240 ms (0%)","0.197 ms (0%)","892"
"java.lang.ref.ReferenceQueue.poll ()","0.154 ms (0%)","0.123 ms (0%)","0.180 ms (0%)","0.148 ms (0%)","878"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.132 ms (0%)","0.122 ms (0%)","1.47 ms (0%)","1.45 ms (0%)","245"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.127 ms (0%)","0.122 ms (0%)","0.229 ms (0%)","0.221 ms (0%)","39"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.123 ms (0%)","0.121 ms (0%)","0.168 ms (0%)","0.165 ms (0%)","232"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.122 ms (0%)","0.118 ms (0%)","0.339 ms (0%)","0.332 ms (0%)","332"
"java.io.RandomAccessFile.seek (long)","0.117 ms (0%)","0.117 ms (0%)","0.117 ms (0%)","0.117 ms (0%)","78"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.125 ms (0%)","0.114 ms (0%)","33.6 ms (0%)","32.4 ms (0%)","48"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.118 ms (0%)","0.113 ms (0%)","0.483 ms (0%)","0.469 ms (0%)","38"
"java.lang.StringLatin1.equals (byte[], byte[])","0.112 ms (0%)","0.109 ms (0%)","0.112 ms (0%)","0.109 ms (0%)","270"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.115 ms (0%)","0.109 ms (0%)","0.115 ms (0%)","0.109 ms (0%)","1,246"
"java.util.jar.JarFile.getManifestFromReference ()","0.120 ms (0%)","0.107 ms (0%)","1.47 ms (0%)","1.37 ms (0%)","22"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.137 ms (0%)","0.107 ms (0%)","0.744 ms (0%)","0.710 ms (0%)","38"
"java.lang.AbstractStringBuilder.getCoder ()","0.106 ms (0%)","0.105 ms (0%)","0.106 ms (0%)","0.105 ms (0%)","1,046"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.101 ms (0%)","0.104 ms (0%)","0.857 ms (0%)","0.846 ms (0%)","86"
"jdk.internal.loader.URLClassPath$JarLoader.getResource (String, boolean)","0.113 ms (0%)","0.101 ms (0%)","8.74 ms (0%)","8.44 ms (0%)","38"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.105 ms (0%)","0.101 ms (0%)","0.224 ms (0%)","0.216 ms (0%)","142"
"java.util.zip.ZipFile$Source.readFullyAt (byte[], int, int, long)","0.109 ms (0%)","0.100 ms (0%)","0.547 ms (0%)","0.533 ms (0%)","39"
"java.security.SecureClassLoader.getProtectionDomain (java.security.CodeSource)","0.103 ms (0%)","0.100 ms (0%)","0.462 ms (0%)","0.459 ms (0%)","38"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.close ()","0.100 ms (0%)","0.096 ms (0%)","0.895 ms (0%)","0.864 ms (0%)","39"
"deltablue.Strength.required ()","0.099 ms (0%)","0.096 ms (0%)","0.099 ms (0%)","0.096 ms (0%)","900"
"java.lang.ClassLoader.preDefineClass (String, java.security.ProtectionDomain)","0.096 ms (0%)","0.095 ms (0%)","0.936 ms (0%)","0.924 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.replaceNode (Object, Object, Object)","0.093 ms (0%)","0.095 ms (0%)","0.208 ms (0%)","0.195 ms (0%)","67"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.099 ms (0%)","0.094 ms (0%)","0.099 ms (0%)","0.094 ms (0%)","1,319"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.098 ms (0%)","0.091 ms (0%)","0.098 ms (0%)","0.091 ms (0%)","1,131"
"java.util.WeakHashMap.expungeStaleEntries ()","0.094 ms (0%)","0.090 ms (0%)","0.121 ms (0%)","0.117 ms (0%)","117"
"jdk.internal.loader.URLClassPath.getResource (String, boolean)","0.096 ms (0%)","0.089 ms (0%)","9.7 ms (0%)","8.75 ms (0%)","38"
"java.util.zip.ZipUtils.SH (byte[], int)","0.082 ms (0%)","0.089 ms (0%)","0.082 ms (0%)","0.089 ms (0%)","1,078"
"java.lang.String.toLowerCase ()","0.092 ms (0%)","0.089 ms (0%)","0.420 ms (0%)","0.409 ms (0%)","76"
"jdk.internal.loader.BuiltinClassLoader.definePackage (String, java.util.jar.Manifest, java.net.URL)","0.099 ms (0%)","0.089 ms (0%)","0.415 ms (0%)","0.397 ms (0%)","2"
"jdk.internal.misc.Unsafe.getReferenceAcquire (Object, long)","0.094 ms (0%)","0.088 ms (0%)","0.094 ms (0%)","0.088 ms (0%)","885"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.087 ms (0%)","0.088 ms (0%)","0.204 ms (0%)","0.203 ms (0%)","76"
"deltablue.UnaryConstraint.inputsHasOne (som.TestInterface)","0.092 ms (0%)","0.088 ms (0%)","0.092 ms (0%)","0.088 ms (0%)","1,500"
"java.util.concurrent.ConcurrentHashMap.casTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node, java.util.concurrent.ConcurrentHashMap.Node)","0.087 ms (0%)","0.087 ms (0%)","0.087 ms (0%)","0.087 ms (0%)","135"
"java.lang.StringConcatHelper.newString (byte[], long)","0.089 ms (0%)","0.084 ms (0%)","0.089 ms (0%)","0.084 ms (0%)","363"
"java.lang.StringLatin1.inflate (byte[], int, char[], int, int)","0.083 ms (0%)","0.084 ms (0%)","0.083 ms (0%)","0.084 ms (0%)","607"
"java.nio.CharBuffer.hasArray ()","0.087 ms (0%)","0.082 ms (0%)","0.087 ms (0%)","0.082 ms (0%)","304"
"java.net.URL.isBuiltinStreamHandler (java.net.URLStreamHandler)","0.083 ms (0%)","0.081 ms (0%)","0.235 ms (0%)","0.233 ms (0%)","38"
"java.nio.ByteBuffer.hasArray ()","0.086 ms (0%)","0.081 ms (0%)","0.086 ms (0%)","0.081 ms (0%)","304"
"java.lang.ClassLoader.getDefinedPackage (String)","0.085 ms (0%)","0.081 ms (0%)","0.381 ms (0%)","0.372 ms (0%)","22"
"jdk.internal.loader.URLClassPath.getLoader (int)","0.082 ms (0%)","0.080 ms (0%)","0.219 ms (0%)","0.205 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.isSealed (String, java.util.jar.Manifest)","0.078 ms (0%)","0.080 ms (0%)","0.687 ms (0%)","0.687 ms (0%)","20"
"java.lang.ClassLoader.getClassLoadingLock (String)","0.080 ms (0%)","0.078 ms (0%)","0.842 ms (0%)","0.820 ms (0%)","86"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.078 ms (0%)","0.077 ms (0%)","0.078 ms (0%)","0.077 ms (0%)","326"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.079 ms (0%)","0.075 ms (0%)","1.50 ms (0%)","1.46 ms (0%)","39"
"java.lang.StringConcatHelper.stringOf (Object)","0.085 ms (0%)","0.074 ms (0%)","0.085 ms (0%)","0.074 ms (0%)","422"
"jdk.internal.loader.URLClassPath$JarLoader$2.getManifest ()","0.082 ms (0%)","0.074 ms (0%)","1.68 ms (0%)","1.56 ms (0%)","22"
"java.lang.StringConcatHelper.checkOverflow (long)","0.085 ms (0%)","0.073 ms (0%)","0.085 ms (0%)","0.073 ms (0%)","736"
"java.lang.StringBuilder.append (int)","0.075 ms (0%)","0.073 ms (0%)","0.384 ms (0%)","0.379 ms (0%)","122"
"jdk.internal.loader.BuiltinClassLoader.getAndVerifyPackage (String, java.util.jar.Manifest, java.net.URL)","0.079 ms (0%)","0.073 ms (0%)","1.22 ms (0%)","1.20 ms (0%)","22"
"java.util.ArrayList.get (int)","0.076 ms (0%)","0.072 ms (0%)","0.163 ms (0%)","0.153 ms (0%)","57"
"java.util.jar.JarFile.getEntry (String)","0.078 ms (0%)","0.072 ms (0%)","2.46 ms (0%)","2.35 ms (0%)","38"
"java.io.RandomAccessFile.readFully (byte[], int, int)","0.078 ms (0%)","0.072 ms (0%)","0.317 ms (0%)","0.311 ms (0%)","39"
"java.lang.String.concat (String)","0.071 ms (0%)","0.071 ms (0%)","1.26 ms (0%)","1.23 ms (0%)","60"
"java.lang.Math.max (int, int)","0.091 ms (0%)","0.071 ms (0%)","0.091 ms (0%)","0.071 ms (0%)","733"
"sun.net.www.protocol.jar.Handler.canonicalizeString (String, int)","0.072 ms (0%)","0.070 ms (0%)","0.332 ms (0%)","0.324 ms (0%)","38"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String)","0.072 ms (0%)","0.069 ms (0%)","0.706 ms (0%)","0.689 ms (0%)","38"
"java.lang.Throwable.fillInStackTrace ()","0.068 ms (0%)","0.068 ms (0%)","0.068 ms (0%)","0.068 ms (0%)","4"
"java.util.ArrayList.add (Object)","0.080 ms (0%)","0.068 ms (0%)","0.322 ms (0%)","0.288 ms (0%)","137"
"java.io.BufferedWriter.min (int, int)","0.074 ms (0%)","0.068 ms (0%)","0.074 ms (0%)","0.068 ms (0%)","607"
"java.util.zip.ZipCoder.hash (String)","0.070 ms (0%)","0.067 ms (0%)","0.205 ms (0%)","0.192 ms (0%)","39"
"java.lang.String.toLowerCase (java.util.Locale)","0.073 ms (0%)","0.067 ms (0%)","0.293 ms (0%)","0.286 ms (0%)","76"
"java.lang.System.lineSeparator ()","0.070 ms (0%)","0.067 ms (0%)","0.070 ms (0%)","0.067 ms (0%)","304"
"java.util.jar.Manifest$FastInputStream.readLine (byte[], int, int)","0.068 ms (0%)","0.067 ms (0%)","0.298 ms (0%)","0.296 ms (0%)","5"
"java.util.zip.ZipFile$CleanableResource.getInflater ()","0.068 ms (0%)","0.066 ms (0%)","0.197 ms (0%)","0.190 ms (0%)","39"
"java.util.Collections$SetFromMap.remove (Object)","0.067 ms (0%)","0.066 ms (0%)","0.489 ms (0%)","0.483 ms (0%)","78"
"java.util.jar.JarFile.getInputStream (java.util.zip.ZipEntry)","0.073 ms (0%)","0.065 ms (0%)","1.89 ms (0%)","1.83 ms (0%)","38"
"java.util.zip.ZipFile$CleanableResource.releaseInflater (java.util.zip.Inflater)","0.070 ms (0%)","0.065 ms (0%)","0.255 ms (0%)","0.240 ms (0%)","39"
"java.lang.ClassLoader.definePackage (String, String, String, String, String, String, String, java.net.URL)","0.065 ms (0%)","0.065 ms (0%)","0.090 ms (0%)","0.089 ms (0%)","2"
"java.lang.CharacterDataLatin1.getProperties (int)","0.069 ms (0%)","0.064 ms (0%)","0.069 ms (0%)","0.064 ms (0%)","612"
"java.lang.ref.Cleaner$1.apply (Object)","0.063 ms (0%)","0.064 ms (0%)","0.089 ms (0%)","0.087 ms (0%)","142"
"jdk.internal.ref.PhantomCleanable.clean ()","0.067 ms (0%)","0.064 ms (0%)","0.469 ms (0%)","0.448 ms (0%)","39"
"sun.nio.cs.StreamEncoder.ensureOpen ()","0.067 ms (0%)","0.064 ms (0%)","0.067 ms (0%)","0.064 ms (0%)","304"
"java.util.jar.Attributes$Name.of (String)","0.070 ms (0%)","0.063 ms (0%)","0.288 ms (0%)","0.275 ms (0%)","3"
"java.util.ArrayDeque.pollFirst ()","0.064 ms (0%)","0.062 ms (0%)","0.083 ms (0%)","0.081 ms (0%)","39"
"java.util.jar.JarFile.isMultiRelease ()","0.066 ms (0%)","0.062 ms (0%)","0.097 ms (0%)","0.091 ms (0%)","76"
"java.util.ArrayList.grow (int)","0.066 ms (0%)","0.062 ms (0%)","0.152 ms (0%)","0.144 ms (0%)","56"
"java.util.HashMap.getNode (Object)","0.061 ms (0%)","0.062 ms (0%)","0.110 ms (0%)","0.108 ms (0%)","73"
"java.util.zip.ZipFile$ZipFileInputStream.close ()","0.065 ms (0%)","0.060 ms (0%)","0.299 ms (0%)","0.292 ms (0%)","78"
"java.nio.Buffer.remaining ()","0.063 ms (0%)","0.060 ms (0%)","0.063 ms (0%)","0.060 ms (0%)","304"
"java.lang.String.startsWith (String)","0.065 ms (0%)","0.059 ms (0%)","0.547 ms (0%)","0.511 ms (0%)","207"
"java.io.BufferedWriter.ensureOpen ()","0.068 ms (0%)","0.059 ms (0%)","0.068 ms (0%)","0.059 ms (0%)","911"
"java.nio.ByteBuffer.arrayOffset ()","0.069 ms (0%)","0.059 ms (0%)","0.069 ms (0%)","0.059 ms (0%)","1,216"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.061 ms (0%)","0.058 ms (0%)","33.3 ms (0%)","32.1 ms (0%)","48"
"java.lang.Class.privateGetDeclaredConstructors (boolean)","0.060 ms (0%)","0.058 ms (0%)","0.158 ms (0%)","0.152 ms (0%)","6"
"java.lang.System.allowSecurityManager ()","0.057 ms (0%)","0.057 ms (0%)","0.057 ms (0%)","0.057 ms (0%)","551"
"java.util.zip.Inflater.needsInput ()","0.068 ms (0%)","0.057 ms (0%)","0.080 ms (0%)","0.067 ms (0%)","39"
"java.util.zip.Inflater.ensureOpen ()","0.057 ms (0%)","0.057 ms (0%)","0.057 ms (0%)","0.057 ms (0%)","146"
"java.lang.Integer.getChars (int, int, byte[])","0.056 ms (0%)","0.057 ms (0%)","0.056 ms (0%)","0.057 ms (0%)","123"
"java.util.WeakHashMap.getTable ()","0.061 ms (0%)","0.056 ms (0%)","0.207 ms (0%)","0.199 ms (0%)","117"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.060 ms (0%)","0.055 ms (0%)","8.96 ms (0%)","8.66 ms (0%)","38"
"java.lang.String.indexOf (String, int)","0.056 ms (0%)","0.054 ms (0%)","0.204 ms (0%)","0.200 ms (0%)","38"
"java.lang.String.indexOf (byte[], byte, int, String, int)","0.055 ms (0%)","0.054 ms (0%)","0.117 ms (0%)","0.116 ms (0%)","38"
"java.util.Collections$SetFromMap.add (Object)","0.058 ms (0%)","0.054 ms (0%)","0.425 ms (0%)","0.407 ms (0%)","39"
"java.nio.CharBuffer.arrayOffset ()","0.061 ms (0%)","0.054 ms (0%)","0.061 ms (0%)","0.054 ms (0%)","912"
"som.Dictionary.atPut (som.Dictionary.CustomHash, Object)","0.056 ms (0%)","0.054 ms (0%)","0.215 ms (0%)","0.212 ms (0%)","16"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.054 ms (0%)","0.053 ms (0%)","0.072 ms (0%)","0.070 ms (0%)","77"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.054 ms (0%)","0.052 ms (0%)","1.35 ms (0%)","1.32 ms (0%)","38"
"java.lang.Class.copyConstructors (java.lang.reflect.Constructor[])","0.055 ms (0%)","0.052 ms (0%)","0.127 ms (0%)","0.121 ms (0%)","6"
"java.lang.Class.newReflectionData (java.lang.ref.SoftReference, int)","0.052 ms (0%)","0.052 ms (0%)","0.066 ms (0%)","0.066 ms (0%)","6"
"java.nio.charset.CoderResult.isOverflow ()","0.054 ms (0%)","0.051 ms (0%)","0.054 ms (0%)","0.051 ms (0%)","304"
"java.util.HashMap.putVal (int, Object, Object, boolean, boolean)","0.060 ms (0%)","0.051 ms (0%)","0.154 ms (0%)","0.141 ms (0%)","3"
"java.util.jar.JarFile.getJarEntry (String)","0.052 ms (0%)","0.049 ms (0%)","2.52 ms (0%)","2.40 ms (0%)","38"
"java.lang.String.checkBoundsOffCount (int, int, int)","0.053 ms (0%)","0.049 ms (0%)","0.053 ms (0%)","0.049 ms (0%)","680"
"jdk.internal.loader.Resource.getByteBuffer ()","0.053 ms (0%)","0.049 ms (0%)","2.6 ms (0%)","1.99 ms (0%)","38"
"java.util.zip.Inflater.reset ()","0.047 ms (0%)","0.049 ms (0%)","0.064 ms (0%)","0.064 ms (0%)","39"
"java.io.FileDescriptor$1.getAppend (java.io.FileDescriptor)","0.052 ms (0%)","0.049 ms (0%)","0.052 ms (0%)","0.049 ms (0%)","304"
"java.lang.ClassLoader.loadClass (String)","0.062 ms (0%)","0.048 ms (0%)","33.6 ms (0%)","32.4 ms (0%)","48"
"java.nio.ByteBuffer.position (int)","0.054 ms (0%)","0.048 ms (0%)","0.074 ms (0%)","0.066 ms (0%)","343"
"java.io.PrintStream.ensureOpen ()","0.053 ms (0%)","0.048 ms (0%)","0.053 ms (0%)","0.048 ms (0%)","608"
"java.nio.ByteBuffer.array ()","0.058 ms (0%)","0.048 ms (0%)","0.058 ms (0%)","0.048 ms (0%)","608"
"java.lang.Package.isSealed ()","0.048 ms (0%)","0.048 ms (0%)","0.054 ms (0%)","0.054 ms (0%)","20"
"java.util.jar.JavaUtilJarAccessImpl.getTrustedAttributes (java.util.jar.Manifest, String)","0.053 ms (0%)","0.048 ms (0%)","0.173 ms (0%)","0.166 ms (0%)","22"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String)","0.049 ms (0%)","0.047 ms (0%)","1.59 ms (0%)","1.58 ms (0%)","86"
"java.nio.Buffer.hasRemaining ()","0.050 ms (0%)","0.047 ms (0%)","0.050 ms (0%)","0.047 ms (0%)","343"
"java.lang.Module.implIsExportedOrOpen (String, Module, boolean)","0.049 ms (0%)","0.047 ms (0%)","0.202 ms (0%)","0.197 ms (0%)","16"
"jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull (String, boolean)","0.047 ms (0%)","0.046 ms (0%)","0.709 ms (0%)","0.708 ms (0%)","48"
"java.util.zip.ZipCoder$UTF8ZipCoder.toString (byte[], int, int)","0.049 ms (0%)","0.046 ms (0%)","0.335 ms (0%)","0.319 ms (0%)","39"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.050 ms (0%)","0.046 ms (0%)","1.95 ms (0%)","1.88 ms (0%)","38"
"java.util.jar.Manifest.getAttributes (String)","0.046 ms (0%)","0.046 ms (0%)","0.073 ms (0%)","0.073 ms (0%)","22"
"java.util.ImmutableCollections$MapN.probe (Object)","0.048 ms (0%)","0.046 ms (0%)","0.089 ms (0%)","0.087 ms (0%)","3"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.048 ms (0%)","0.045 ms (0%)","0.067 ms (0%)","0.066 ms (0%)","77"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.044 ms (0%)","0.045 ms (0%)","0.192 ms (0%)","0.187 ms (0%)","38"
"java.util.HashMap.hash (Object)","0.045 ms (0%)","0.045 ms (0%)","0.049 ms (0%)","0.049 ms (0%)","54"
"java.lang.String.isEmpty ()","0.042 ms (0%)","0.044 ms (0%)","0.042 ms (0%)","0.044 ms (0%)","524"
"jdk.internal.loader.Resource.cachedInputStream ()","0.049 ms (0%)","0.044 ms (0%)","2.0 ms (0%)","1.93 ms (0%)","76"
"java.util.zip.ZipUtils.getBufferArray (java.nio.ByteBuffer)","0.043 ms (0%)","0.044 ms (0%)","0.043 ms (0%)","0.044 ms (0%)","39"
"java.nio.charset.CoderResult.isUnderflow ()","0.054 ms (0%)","0.044 ms (0%)","0.054 ms (0%)","0.044 ms (0%)","608"
"java.lang.Module.isStaticallyExportedOrOpen (String, Module, boolean)","0.043 ms (0%)","0.043 ms (0%)","0.141 ms (0%)","0.139 ms (0%)","16"
"java.io.BufferedOutputStream.write (byte[], int, int)","0.049 ms (0%)","0.043 ms (0%)","0.049 ms (0%)","0.043 ms (0%)","304"
"java.util.WeakHashMap.hash (Object)","0.043 ms (0%)","0.042 ms (0%)","0.043 ms (0%)","0.042 ms (0%)","117"
"java.nio.Buffer.flip ()","0.050 ms (0%)","0.042 ms (0%)","0.050 ms (0%)","0.042 ms (0%)","304"
"java.nio.Buffer.position (int)","0.045 ms (0%)","0.041 ms (0%)","0.045 ms (0%)","0.041 ms (0%)","951"
"java.util.zip.ZipFile$InflaterCleanupAction.run ()","0.043 ms (0%)","0.041 ms (0%)","0.303 ms (0%)","0.288 ms (0%)","39"
"java.util.ArrayList.add (Object, Object[], int)","0.050 ms (0%)","0.041 ms (0%)","0.233 ms (0%)","0.210 ms (0%)","137"
"java.nio.CharBuffer.array ()","0.041 ms (0%)","0.041 ms (0%)","0.041 ms (0%)","0.041 ms (0%)","304"
"deltablue.Direction.<clinit> ()","0.041 ms (0%)","0.041 ms (0%)","0.041 ms (0%)","0.041 ms (0%)","1"
"java.util.HashMap.get (Object)","0.041 ms (0%)","0.040 ms (0%)","0.109 ms (0%)","0.107 ms (0%)","39"
"java.util.Objects.checkIndex (int, int)","0.043 ms (0%)","0.040 ms (0%)","0.064 ms (0%)","0.059 ms (0%)","57"
"jdk.internal.loader.BuiltinClassLoader.defineOrCheckPackage (String, java.util.jar.Manifest, java.net.URL)","0.048 ms (0%)","0.040 ms (0%)","1.68 ms (0%)","1.64 ms (0%)","22"
"java.util.ArrayDeque.add (Object)","0.046 ms (0%)","0.039 ms (0%)","0.102 ms (0%)","0.095 ms (0%)","39"
"java.lang.reflect.Constructor.setAccessible (boolean)","0.045 ms (0%)","0.039 ms (0%)","0.136 ms (0%)","0.122 ms (0%)","6"
"sun.net.util.IPAddressUtil.checkHostString (String)","0.040 ms (0%)","0.038 ms (0%)","0.088 ms (0%)","0.084 ms (0%)","38"
"java.nio.Buffer.clear ()","0.042 ms (0%)","0.038 ms (0%)","0.042 ms (0%)","0.038 ms (0%)","304"
"java.lang.ClassLoader.definePackage (String, Module)","0.043 ms (0%)","0.038 ms (0%)","0.148 ms (0%)","0.142 ms (0%)","20"
"java.util.ArrayDeque.addLast (Object)","0.037 ms (0%)","0.037 ms (0%)","0.051 ms (0%)","0.051 ms (0%)","39"
"java.util.jar.JavaUtilJarAccessImpl.entryFor (java.util.jar.JarFile, String)","0.037 ms (0%)","0.036 ms (0%)","0.207 ms (0%)","0.195 ms (0%)","38"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSigners ()","0.041 ms (0%)","0.036 ms (0%)","0.090 ms (0%)","0.083 ms (0%)","38"
"java.util.jar.Manifest.read (java.io.InputStream, String)","0.040 ms (0%)","0.036 ms (0%)","1.20 ms (0%)","1.12 ms (0%)","1"
"java.util.jar.Manifest$FastInputStream.readLine (byte[])","0.046 ms (0%)","0.036 ms (0%)","0.345 ms (0%)","0.334 ms (0%)","5"
"java.util.ImmutableCollections$MapN.get (Object)","0.040 ms (0%)","0.035 ms (0%)","0.129 ms (0%)","0.123 ms (0%)","3"
"sun.net.www.ParseUtil.encodePath (String, boolean)","0.038 ms (0%)","0.035 ms (0%)","0.904 ms (0%)","0.891 ms (0%)","38"
"java.lang.StringLatin1.indexOf (byte[], int, byte[], int, int)","0.036 ms (0%)","0.035 ms (0%)","0.036 ms (0%)","0.035 ms (0%)","38"
"java.lang.ClassLoader.getNamedPackage (String, Module)","0.037 ms (0%)","0.035 ms (0%)","0.130 ms (0%)","0.127 ms (0%)","38"
"java.util.LinkedHashMap.newNode (int, Object, Object, java.util.HashMap.Node)","0.036 ms (0%)","0.035 ms (0%)","0.050 ms (0%)","0.048 ms (0%)","3"
"java.lang.System$2.newStringUTF8NoRepl (byte[], int, int)","0.039 ms (0%)","0.034 ms (0%)","0.277 ms (0%)","0.264 ms (0%)","39"
"java.util.zip.ZipFile$Source.readAt (byte[], int, int, long)","0.033 ms (0%)","0.034 ms (0%)","0.114 ms (0%)","0.114 ms (0%)","39"
"java.util.jar.Attributes$Name.hash (String)","0.033 ms (0%)","0.034 ms (0%)","0.088 ms (0%)","0.088 ms (0%)","1"
"som.Dictionary.getKeys ()","0.035 ms (0%)","0.034 ms (0%)","0.041 ms (0%)","0.040 ms (0%)","1"
"java.net.URL.getDefaultPort ()","0.034 ms (0%)","0.033 ms (0%)","0.043 ms (0%)","0.042 ms (0%)","38"
"java.net.URL.toExternalForm ()","0.033 ms (0%)","0.033 ms (0%)","1.25 ms (0%)","1.23 ms (0%)","38"
"java.util.jar.JavaUtilJarAccessImpl.ensureInitialization (java.util.jar.JarFile)","0.038 ms (0%)","0.033 ms (0%)","0.066 ms (0%)","0.062 ms (0%)","22"
"java.security.AccessController.doPrivileged (java.security.PrivilegedAction)","0.037 ms (0%)","0.032 ms (0%)","0.579 ms (0%)","0.538 ms (0%)","6"
"java.lang.reflect.Modifier.isStatic (int)","0.041 ms (0%)","0.032 ms (0%)","0.041 ms (0%)","0.032 ms (0%)","341"
"java.lang.System$2.findBootstrapClassOrNull (String)","0.035 ms (0%)","0.031 ms (0%)","0.837 ms (0%)","0.837 ms (0%)","52"
"java.lang.CharacterData.of (int)","0.033 ms (0%)","0.031 ms (0%)","0.033 ms (0%)","0.031 ms (0%)","236"
"java.util.concurrent.ConcurrentHashMap.remove (Object)","0.033 ms (0%)","0.031 ms (0%)","0.234 ms (0%)","0.220 ms (0%)","63"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup ()","0.036 ms (0%)","0.031 ms (0%)","0.344 ms (0%)","0.325 ms (0%)","39"
"java.util.jar.JarFile$JarFileEntry.getCodeSigners ()","0.032 ms (0%)","0.031 ms (0%)","0.042 ms (0%)","0.043 ms (0%)","38"
"java.lang.Integer.stringSize (int)","0.031 ms (0%)","0.031 ms (0%)","0.031 ms (0%)","0.031 ms (0%)","123"
"jdk.internal.misc.VM.isModuleSystemInited ()","0.030 ms (0%)","0.030 ms (0%)","0.050 ms (0%)","0.048 ms (0%)","38"
"java.util.zip.ZipUtils.CENLEN (byte[], int)","0.031 ms (0%)","0.030 ms (0%)","0.123 ms (0%)","0.118 ms (0%)","116"
"java.lang.Thread.interrupted ()","0.029 ms (0%)","0.030 ms (0%)","0.029 ms (0%)","0.030 ms (0%)","38"
