"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.security.SecureClassLoader.getProtectionDomain (java.security.CodeSource)","0.090 ms (0%)","0.079 ms (0%)","0.373 ms (0%)","0.363 ms (0%)","38"
"java.lang.ClassLoader.getClassLoadingLock (String)","0.081 ms (0%)","0.077 ms (0%)","0.721 ms (0%)","0.703 ms (0%)","86"
"java.util.ArrayList.grow (int)","0.088 ms (0%)","0.077 ms (0%)","0.174 ms (0%)","0.158 ms (0%)","56"
"deltablue.UnaryConstraint.markUnsatisfied ()","0.081 ms (0%)","0.076 ms (0%)","0.081 ms (0%)","0.076 ms (0%)","320"
"java.util.jar.JarFile.getManifestFromReference ()","0.084 ms (0%)","0.075 ms (0%)","0.785 ms (0%)","0.716 ms (0%)","22"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.074 ms (0%)","0.074 ms (0%)","0.668 ms (0%)","0.648 ms (0%)","86"
"jdk.internal.loader.URLClassPath$JarLoader.getResource (String, boolean)","0.079 ms (0%)","0.072 ms (0%)","6.31 ms (0%)","6.4 ms (0%)","38"
"sun.nio.cs.StreamEncoder.flushBuffer ()","0.073 ms (0%)","0.072 ms (0%)","2.26 ms (0%)","1.39 ms (0%)","44"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.085 ms (0%)","0.071 ms (0%)","0.085 ms (0%)","0.071 ms (0%)","1,126"
"java.lang.AbstractStringBuilder.getCoder ()","0.071 ms (0%)","0.070 ms (0%)","0.071 ms (0%)","0.070 ms (0%)","1,040"
"java.lang.Class.privateGetDeclaredConstructors (boolean)","0.074 ms (0%)","0.069 ms (0%)","0.166 ms (0%)","0.155 ms (0%)","6"
"java.net.URL.isBuiltinStreamHandler (java.net.URLStreamHandler)","0.068 ms (0%)","0.068 ms (0%)","0.177 ms (0%)","0.175 ms (0%)","38"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.close ()","0.075 ms (0%)","0.068 ms (0%)","0.670 ms (0%)","0.624 ms (0%)","39"
"java.lang.String.toLowerCase ()","0.072 ms (0%)","0.068 ms (0%)","0.318 ms (0%)","0.307 ms (0%)","76"
"java.io.BufferedWriter.flushBuffer ()","0.068 ms (0%)","0.068 ms (0%)","1.77 ms (0%)","1.71 ms (0%)","44"
"som.Vector.size ()","0.070 ms (0%)","0.068 ms (0%)","0.070 ms (0%)","0.068 ms (0%)","200"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.066 ms (0%)","0.067 ms (0%)","0.154 ms (0%)","0.153 ms (0%)","76"
"deltablue.Strength.sameAs (deltablue.Strength)","0.067 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","120"
"java.util.ArrayList.get (int)","0.068 ms (0%)","0.066 ms (0%)","0.128 ms (0%)","0.126 ms (0%)","57"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.066 ms (0%)","0.066 ms (0%)","0.089 ms (0%)","0.087 ms (0%)","343"
"java.util.zip.ZipFile$Source.readFullyAt (byte[], int, int, long)","0.069 ms (0%)","0.066 ms (0%)","0.428 ms (0%)","0.419 ms (0%)","39"
"java.util.jar.Attributes.read (java.util.jar.Manifest.FastInputStream, byte[], String, int)","0.074 ms (0%)","0.066 ms (0%)","0.553 ms (0%)","0.498 ms (0%)","1"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.067 ms (0%)","0.065 ms (0%)","0.067 ms (0%)","0.065 ms (0%)","1,229"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.068 ms (0%)","0.065 ms (0%)","1.4 ms (0%)","1.1 ms (0%)","38"
"java.io.BufferedOutputStream.flush ()","0.068 ms (0%)","0.065 ms (0%)","1.78 ms (0%)","0.931 ms (0%)","88"
"java.lang.StringCoding.implEncodeAsciiArray (char[], int, byte[], int, int)","0.065 ms (0%)","0.065 ms (0%)","0.065 ms (0%)","0.065 ms (0%)","44"
"som.Vector.capacity ()","0.072 ms (0%)","0.065 ms (0%)","0.072 ms (0%)","0.065 ms (0%)","400"
"java.lang.StringBuilder.append (int)","0.071 ms (0%)","0.064 ms (0%)","0.344 ms (0%)","0.337 ms (0%)","122"
"Run.doRuns (Benchmark)","0.064 ms (0%)","0.064 ms (0%)","74,458 ms (11.2%)","71,921 ms (11.2%)","1"
"java.lang.Module.implIsExportedOrOpen (String, Module, boolean)","0.069 ms (0%)","0.063 ms (0%)","0.229 ms (0%)","0.221 ms (0%)","16"
"java.lang.String.getBytes (byte[], int, byte)","0.061 ms (0%)","0.062 ms (0%)","0.077 ms (0%)","0.077 ms (0%)","250"
"jdk.internal.loader.URLClassPath.getResource (String, boolean)","0.062 ms (0%)","0.060 ms (0%)","6.56 ms (0%)","6.28 ms (0%)","38"
"java.lang.Module.isStaticallyExportedOrOpen (String, Module, boolean)","0.060 ms (0%)","0.060 ms (0%)","0.148 ms (0%)","0.145 ms (0%)","16"
"java.lang.ClassLoader.getDefinedPackage (String)","0.063 ms (0%)","0.060 ms (0%)","0.246 ms (0%)","0.237 ms (0%)","22"
"jdk.internal.loader.URLClassPath.getLoader (int)","0.061 ms (0%)","0.059 ms (0%)","0.162 ms (0%)","0.159 ms (0%)","38"
"java.util.ArrayList.add (Object)","0.073 ms (0%)","0.059 ms (0%)","0.416 ms (0%)","0.304 ms (0%)","137"
"jdk.internal.loader.URLClassPath$JarLoader$2.getManifest ()","0.067 ms (0%)","0.057 ms (0%)","0.970 ms (0%)","0.876 ms (0%)","22"
"java.lang.System$2.encodeASCII (char[], int, byte[], int, int)","0.059 ms (0%)","0.057 ms (0%)","0.126 ms (0%)","0.124 ms (0%)","44"
"sun.nio.cs.StreamEncoder.write (char[], int, int)","0.059 ms (0%)","0.056 ms (0%)","1.64 ms (0%)","1.59 ms (0%)","44"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.055 ms (0%)","0.055 ms (0%)","25.9 ms (0%)","24.3 ms (0%)","48"
"java.util.jar.JarFile.getInputStream (java.util.zip.ZipEntry)","0.064 ms (0%)","0.055 ms (0%)","1.49 ms (0%)","1.43 ms (0%)","38"
"java.lang.Throwable.fillInStackTrace ()","0.059 ms (0%)","0.054 ms (0%)","0.059 ms (0%)","0.054 ms (0%)","4"
"java.util.WeakHashMap.expungeStaleEntries ()","0.060 ms (0%)","0.054 ms (0%)","0.091 ms (0%)","0.082 ms (0%)","117"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.058 ms (0%)","0.054 ms (0%)","1.14 ms (0%)","1.9 ms (0%)","39"
"java.lang.Class.copyConstructors (java.lang.reflect.Constructor[])","0.059 ms (0%)","0.054 ms (0%)","0.146 ms (0%)","0.132 ms (0%)","6"
"java.util.zip.ZipUtils.SH (byte[], int)","0.062 ms (0%)","0.053 ms (0%)","0.062 ms (0%)","0.053 ms (0%)","1,078"
"jdk.internal.loader.BuiltinClassLoader.definePackage (String, java.util.jar.Manifest, java.net.URL)","0.059 ms (0%)","0.053 ms (0%)","0.252 ms (0%)","0.242 ms (0%)","2"
"java.util.concurrent.ConcurrentHashMap.casTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node, java.util.concurrent.ConcurrentHashMap.Node)","0.054 ms (0%)","0.052 ms (0%)","0.054 ms (0%)","0.052 ms (0%)","131"
"java.lang.ref.Cleaner$1.apply (Object)","0.052 ms (0%)","0.052 ms (0%)","0.078 ms (0%)","0.073 ms (0%)","142"
"java.util.concurrent.ConcurrentHashMap.remove (Object)","0.056 ms (0%)","0.052 ms (0%)","0.389 ms (0%)","0.378 ms (0%)","64"
"java.util.HashMap.getNode (Object)","0.054 ms (0%)","0.052 ms (0%)","0.107 ms (0%)","0.105 ms (0%)","73"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String)","0.054 ms (0%)","0.051 ms (0%)","0.533 ms (0%)","0.514 ms (0%)","38"
"java.util.zip.ZipFile$CleanableResource.getInflater ()","0.052 ms (0%)","0.051 ms (0%)","0.150 ms (0%)","0.143 ms (0%)","39"
"java.io.BufferedWriter.newLine ()","0.050 ms (0%)","0.051 ms (0%)","0.166 ms (0%)","0.164 ms (0%)","44"
"java.util.Collections$SetFromMap.add (Object)","0.056 ms (0%)","0.050 ms (0%)","0.369 ms (0%)","0.347 ms (0%)","39"
"java.io.RandomAccessFile.readFully (byte[], int, int)","0.057 ms (0%)","0.050 ms (0%)","0.259 ms (0%)","0.253 ms (0%)","39"
"java.lang.String.toLowerCase (java.util.Locale)","0.052 ms (0%)","0.050 ms (0%)","0.221 ms (0%)","0.217 ms (0%)","76"
"java.lang.Integer.getChars (int, int, byte[])","0.049 ms (0%)","0.050 ms (0%)","0.049 ms (0%)","0.050 ms (0%)","123"
"java.lang.Class.newReflectionData (java.lang.ref.SoftReference, int)","0.050 ms (0%)","0.049 ms (0%)","0.063 ms (0%)","0.062 ms (0%)","6"
"java.nio.ByteBuffer.flip ()","0.049 ms (0%)","0.049 ms (0%)","0.055 ms (0%)","0.054 ms (0%)","44"
"java.util.Collections$SetFromMap.remove (Object)","0.048 ms (0%)","0.048 ms (0%)","0.329 ms (0%)","0.318 ms (0%)","78"
"java.util.zip.ZipFile$CleanableResource.releaseInflater (java.util.zip.Inflater)","0.052 ms (0%)","0.048 ms (0%)","0.184 ms (0%)","0.176 ms (0%)","39"
"java.util.ArrayList.add (Object, Object[], int)","0.125 ms (0%)","0.048 ms (0%)","0.328 ms (0%)","0.236 ms (0%)","137"
"java.util.zip.ZipCoder.hash (String)","0.050 ms (0%)","0.047 ms (0%)","0.144 ms (0%)","0.140 ms (0%)","39"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.055 ms (0%)","0.047 ms (0%)","6.90 ms (0%)","6.46 ms (0%)","38"
"java.util.WeakHashMap.getTable ()","0.050 ms (0%)","0.047 ms (0%)","0.155 ms (0%)","0.145 ms (0%)","117"
"java.lang.ClassLoader.definePackage (String, String, String, String, String, String, String, java.net.URL)","0.047 ms (0%)","0.047 ms (0%)","0.062 ms (0%)","0.061 ms (0%)","2"
"jdk.internal.loader.BuiltinClassLoader.getAndVerifyPackage (String, java.util.jar.Manifest, java.net.URL)","0.050 ms (0%)","0.047 ms (0%)","0.754 ms (0%)","0.744 ms (0%)","22"
"deltablue.EditConstraint.isInput ()","0.054 ms (0%)","0.047 ms (0%)","0.054 ms (0%)","0.047 ms (0%)","400"
"som.Vector.sort (int, int, java.util.Comparator)","0.049 ms (0%)","0.047 ms (0%)","0.049 ms (0%)","0.047 ms (0%)","120"
"java.lang.String.concat (String)","0.049 ms (0%)","0.046 ms (0%)","0.936 ms (0%)","0.901 ms (0%)","60"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.044 ms (0%)","0.046 ms (0%)","0.044 ms (0%)","0.046 ms (0%)","324"
"jdk.internal.ref.PhantomCleanable.clean ()","0.052 ms (0%)","0.046 ms (0%)","0.360 ms (0%)","0.336 ms (0%)","39"
"java.util.jar.JarFile.getEntry (String)","0.051 ms (0%)","0.045 ms (0%)","1.81 ms (0%)","1.73 ms (0%)","38"
"java.lang.String.startsWith (String)","0.049 ms (0%)","0.044 ms (0%)","0.429 ms (0%)","0.343 ms (0%)","207"
"java.lang.CharacterDataLatin1.getProperties (int)","0.047 ms (0%)","0.044 ms (0%)","0.047 ms (0%)","0.044 ms (0%)","612"
"java.lang.Math.max (int, int)","0.056 ms (0%)","0.044 ms (0%)","0.056 ms (0%)","0.044 ms (0%)","708"
"java.util.HashMap.hash (Object)","0.044 ms (0%)","0.044 ms (0%)","0.049 ms (0%)","0.047 ms (0%)","54"
"java.lang.StringLatin1.getChars (byte[], int, int, char[], int)","0.046 ms (0%)","0.044 ms (0%)","0.064 ms (0%)","0.063 ms (0%)","87"
"java.io.OutputStreamWriter.write (char[], int, int)","0.046 ms (0%)","0.044 ms (0%)","1.69 ms (0%)","1.64 ms (0%)","44"
"som.Dictionary.atPut (som.Dictionary.CustomHash, Object)","0.046 ms (0%)","0.044 ms (0%)","0.201 ms (0%)","0.200 ms (0%)","16"
"java.lang.ClassLoader.loadClass (String)","0.049 ms (0%)","0.043 ms (0%)","26.1 ms (0%)","24.6 ms (0%)","48"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.040 ms (0%)","0.043 ms (0%)","0.057 ms (0%)","0.054 ms (0%)","77"
"java.lang.Integer.parseInt (String, int)","0.047 ms (0%)","0.043 ms (0%)","0.141 ms (0%)","0.131 ms (0%)","2"
"jdk.internal.loader.BuiltinClassLoader.isSealed (String, java.util.jar.Manifest)","0.042 ms (0%)","0.043 ms (0%)","0.409 ms (0%)","0.409 ms (0%)","20"
"java.util.ArrayDeque.pollFirst ()","0.045 ms (0%)","0.042 ms (0%)","0.058 ms (0%)","0.055 ms (0%)","39"
"java.util.jar.JarFile.isMultiRelease ()","0.045 ms (0%)","0.042 ms (0%)","0.064 ms (0%)","0.059 ms (0%)","76"
"java.nio.CharBuffer.position (int)","0.043 ms (0%)","0.042 ms (0%)","0.085 ms (0%)","0.083 ms (0%)","88"
"java.util.zip.Inflater.ensureOpen ()","0.040 ms (0%)","0.041 ms (0%)","0.040 ms (0%)","0.041 ms (0%)","146"
"java.util.jar.Attributes$Name.of (String)","0.044 ms (0%)","0.041 ms (0%)","0.140 ms (0%)","0.132 ms (0%)","3"
"java.util.zip.ZipFile$ZipFileInputStream.close ()","0.045 ms (0%)","0.040 ms (0%)","0.208 ms (0%)","0.200 ms (0%)","78"
"java.lang.Class.getDeclaredConstructors ()","0.051 ms (0%)","0.040 ms (0%)","0.369 ms (0%)","0.335 ms (0%)","6"
"jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull (String, boolean)","0.041 ms (0%)","0.039 ms (0%)","0.637 ms (0%)","0.632 ms (0%)","48"
"sun.net.www.protocol.jar.Handler.canonicalizeString (String, int)","0.045 ms (0%)","0.039 ms (0%)","0.256 ms (0%)","0.231 ms (0%)","38"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.038 ms (0%)","0.038 ms (0%)","0.038 ms (0%)","0.038 ms (0%)","799"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.042 ms (0%)","0.038 ms (0%)","1.54 ms (0%)","1.47 ms (0%)","38"
"java.lang.ClassLoader.getNamedPackage (String, Module)","0.041 ms (0%)","0.038 ms (0%)","0.113 ms (0%)","0.109 ms (0%)","38"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.047 ms (0%)","0.038 ms (0%)","0.557 ms (0%)","0.495 ms (0%)","6"
"java.util.jar.Manifest$FastInputStream.readLine (byte[], int, int)","0.039 ms (0%)","0.038 ms (0%)","0.119 ms (0%)","0.119 ms (0%)","5"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String)","0.040 ms (0%)","0.037 ms (0%)","1.34 ms (0%)","1.32 ms (0%)","86"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.037 ms (0%)","0.037 ms (0%)","0.053 ms (0%)","0.051 ms (0%)","77"
"java.lang.String.indexOf (String, int)","0.041 ms (0%)","0.037 ms (0%)","0.156 ms (0%)","0.142 ms (0%)","38"
"java.security.AccessController.executePrivileged (java.security.PrivilegedAction, java.security.AccessControlContext, Class)","0.042 ms (0%)","0.037 ms (0%)","0.631 ms (0%)","0.559 ms (0%)","6"
"java.lang.String.indexOf (byte[], byte, int, String, int)","0.036 ms (0%)","0.036 ms (0%)","0.082 ms (0%)","0.081 ms (0%)","38"
"java.util.zip.ZipUtils.getBufferArray (java.nio.ByteBuffer)","0.036 ms (0%)","0.036 ms (0%)","0.036 ms (0%)","0.036 ms (0%)","39"
"java.nio.CharBuffer.limit (int)","0.037 ms (0%)","0.036 ms (0%)","0.074 ms (0%)","0.070 ms (0%)","44"
"java.util.jar.JavaUtilJarAccessImpl.ensureInitialization (java.util.jar.JarFile)","0.044 ms (0%)","0.036 ms (0%)","0.063 ms (0%)","0.055 ms (0%)","22"
"java.util.zip.ZipCoder$UTF8ZipCoder.toString (byte[], int, int)","0.038 ms (0%)","0.035 ms (0%)","0.237 ms (0%)","0.229 ms (0%)","39"
"java.util.concurrent.ConcurrentHashMap.setTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node)","0.036 ms (0%)","0.035 ms (0%)","0.053 ms (0%)","0.051 ms (0%)","64"
"java.util.ArrayList.grow ()","0.036 ms (0%)","0.035 ms (0%)","0.197 ms (0%)","0.182 ms (0%)","47"
"java.security.AccessController.doPrivileged (java.security.PrivilegedAction)","0.042 ms (0%)","0.034 ms (0%)","0.673 ms (0%)","0.595 ms (0%)","6"
"jdk.internal.loader.Resource.cachedInputStream ()","0.046 ms (0%)","0.034 ms (0%)","1.60 ms (0%)","1.51 ms (0%)","76"
"java.lang.Character.digit (int, int)","0.035 ms (0%)","0.034 ms (0%)","0.047 ms (0%)","0.046 ms (0%)","7"
"java.util.WeakHashMap.hash (Object)","0.032 ms (0%)","0.033 ms (0%)","0.032 ms (0%)","0.033 ms (0%)","117"
"java.util.jar.JarFile$JarFileEntry.getCodeSigners ()","0.033 ms (0%)","0.033 ms (0%)","0.038 ms (0%)","0.038 ms (0%)","38"
"java.lang.StringUTF16.compress (char[], int, int)","0.033 ms (0%)","0.033 ms (0%)","0.064 ms (0%)","0.063 ms (0%)","27"
"deltablue.Direction.<clinit> ()","0.033 ms (0%)","0.033 ms (0%)","0.033 ms (0%)","0.033 ms (0%)","1"
"java.lang.StringConcatHelper.newString (byte[], long)","0.038 ms (0%)","0.032 ms (0%)","0.038 ms (0%)","0.032 ms (0%)","103"
"jdk.internal.misc.VM.isSystemDomainLoader (ClassLoader)","0.033 ms (0%)","0.032 ms (0%)","0.112 ms (0%)","0.113 ms (0%)","47"
"jdk.internal.loader.Resource.getByteBuffer ()","0.036 ms (0%)","0.032 ms (0%)","1.64 ms (0%)","1.55 ms (0%)","38"
"java.lang.ref.ReferenceQueue.reallyPoll ()","0.032 ms (0%)","0.032 ms (0%)","0.032 ms (0%)","0.032 ms (0%)","64"
"java.util.zip.Inflater.reset ()","0.031 ms (0%)","0.032 ms (0%)","0.044 ms (0%)","0.045 ms (0%)","39"
"java.lang.reflect.Constructor.setAccessible (boolean)","0.038 ms (0%)","0.032 ms (0%)","0.134 ms (0%)","0.115 ms (0%)","6"
"java.nio.CharBuffer.position (int)","0.033 ms (0%)","0.032 ms (0%)","0.040 ms (0%)","0.038 ms (0%)","88"
"java.nio.ByteBuffer.clear ()","0.033 ms (0%)","0.032 ms (0%)","0.039 ms (0%)","0.037 ms (0%)","44"
"java.lang.StringConcatHelper.stringOf (Object)","0.033 ms (0%)","0.031 ms (0%)","0.033 ms (0%)","0.031 ms (0%)","162"
"java.util.jar.Manifest.read (java.io.InputStream, String)","0.035 ms (0%)","0.031 ms (0%)","0.597 ms (0%)","0.538 ms (0%)","1"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.029 ms (0%)","0.030 ms (0%)","0.109 ms (0%)","0.107 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.defineOrCheckPackage (String, java.util.jar.Manifest, java.net.URL)","0.034 ms (0%)","0.030 ms (0%)","1.4 ms (0%)","1.2 ms (0%)","22"
"java.net.URL.toExternalForm ()","0.031 ms (0%)","0.030 ms (0%)","0.935 ms (0%)","0.908 ms (0%)","38"
"jdk.internal.reflect.ReflectionFactory.copyConstructor (java.lang.reflect.Constructor)","0.035 ms (0%)","0.030 ms (0%)","0.077 ms (0%)","0.070 ms (0%)","6"
"java.lang.Module.isExported (String, Module)","0.034 ms (0%)","0.030 ms (0%)","0.275 ms (0%)","0.263 ms (0%)","16"
"sun.nio.cs.StreamEncoder.implFlushBuffer ()","0.032 ms (0%)","0.030 ms (0%)","2.17 ms (0%)","1.30 ms (0%)","44"
"java.util.HashMap.putVal (int, Object, Object, boolean, boolean)","0.049 ms (0%)","0.030 ms (0%)","0.101 ms (0%)","0.082 ms (0%)","3"
"java.nio.ByteBuffer.position (int)","0.034 ms (0%)","0.029 ms (0%)","0.042 ms (0%)","0.036 ms (0%)","83"
"java.io.OutputStreamWriter.flushBuffer ()","0.034 ms (0%)","0.029 ms (0%)","2.29 ms (0%)","1.42 ms (0%)","44"
"java.util.jar.Attributes.putValue (String, String)","0.034 ms (0%)","0.029 ms (0%)","0.324 ms (0%)","0.283 ms (0%)","3"
"java.lang.System.allowSecurityManager ()","0.031 ms (0%)","0.028 ms (0%)","0.031 ms (0%)","0.028 ms (0%)","551"
"sun.net.www.ParseUtil.encodePath (String, boolean)","0.032 ms (0%)","0.028 ms (0%)","0.516 ms (0%)","0.502 ms (0%)","38"
"java.util.ArrayDeque.addLast (Object)","0.028 ms (0%)","0.028 ms (0%)","0.036 ms (0%)","0.036 ms (0%)","39"
"java.net.URL.getDefaultPort ()","0.029 ms (0%)","0.028 ms (0%)","0.035 ms (0%)","0.033 ms (0%)","38"
"java.net.URL.toString ()","0.032 ms (0%)","0.028 ms (0%)","0.970 ms (0%)","0.938 ms (0%)","38"
"java.lang.reflect.Modifier.isStatic (int)","0.041 ms (0%)","0.028 ms (0%)","0.041 ms (0%)","0.028 ms (0%)","341"
"java.lang.String.valueOf (Object)","0.029 ms (0%)","0.028 ms (0%)","0.029 ms (0%)","0.028 ms (0%)","43"
"java.util.ImmutableCollections$MapN.probe (Object)","0.028 ms (0%)","0.028 ms (0%)","0.039 ms (0%)","0.039 ms (0%)","3"
"java.lang.String.isEmpty ()","0.028 ms (0%)","0.027 ms (0%)","0.028 ms (0%)","0.027 ms (0%)","524"
"java.lang.Thread.interrupted ()","0.031 ms (0%)","0.027 ms (0%)","0.031 ms (0%)","0.027 ms (0%)","38"
"java.util.zip.Inflater.needsInput ()","0.028 ms (0%)","0.027 ms (0%)","0.033 ms (0%)","0.033 ms (0%)","39"
"java.util.zip.ZipFile$InflaterCleanupAction.run ()","0.030 ms (0%)","0.027 ms (0%)","0.220 ms (0%)","0.208 ms (0%)","39"
"java.lang.Character.digit (char, int)","0.031 ms (0%)","0.027 ms (0%)","0.078 ms (0%)","0.073 ms (0%)","7"
"java.nio.CharBuffer.limit (int)","0.029 ms (0%)","0.027 ms (0%)","0.033 ms (0%)","0.030 ms (0%)","44"
"deltablue.Strength.required ()","0.028 ms (0%)","0.027 ms (0%)","0.028 ms (0%)","0.027 ms (0%)","120"
"java.lang.System$2.findBootstrapClassOrNull (String)","0.036 ms (0%)","0.026 ms (0%)","0.813 ms (0%)","0.812 ms (0%)","52"
"java.util.jar.JarFile.getJarEntry (String)","0.026 ms (0%)","0.026 ms (0%)","1.84 ms (0%)","1.77 ms (0%)","38"
"sun.net.util.IPAddressUtil.checkHostString (String)","0.029 ms (0%)","0.026 ms (0%)","0.063 ms (0%)","0.060 ms (0%)","38"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSigners ()","0.030 ms (0%)","0.026 ms (0%)","0.075 ms (0%)","0.071 ms (0%)","38"
"java.util.ArrayDeque.add (Object)","0.029 ms (0%)","0.026 ms (0%)","0.070 ms (0%)","0.066 ms (0%)","39"
"java.lang.Integer.stringSize (int)","0.028 ms (0%)","0.026 ms (0%)","0.028 ms (0%)","0.026 ms (0%)","123"
"java.lang.ClassLoader.getPlatformClassLoader ()","0.022 ms (0%)","0.026 ms (0%)","0.073 ms (0%)","0.072 ms (0%)","28"
"java.lang.reflect.Constructor.checkCanSetAccessible (Class)","0.032 ms (0%)","0.026 ms (0%)","0.081 ms (0%)","0.069 ms (0%)","6"
"java.util.jar.Manifest$FastInputStream.readLine (byte[])","0.032 ms (0%)","0.026 ms (0%)","0.151 ms (0%)","0.145 ms (0%)","5"
"java.lang.Package.isSealed ()","0.026 ms (0%)","0.026 ms (0%)","0.031 ms (0%)","0.030 ms (0%)","20"
"java.util.ImmutableCollections$MapN.get (Object)","0.030 ms (0%)","0.025 ms (0%)","0.069 ms (0%)","0.064 ms (0%)","3"
"java.util.Objects.checkIndex (int, int)","0.026 ms (0%)","0.025 ms (0%)","0.043 ms (0%)","0.042 ms (0%)","57"
"java.lang.System$2.newStringUTF8NoRepl (byte[], int, int)","0.029 ms (0%)","0.025 ms (0%)","0.193 ms (0%)","0.187 ms (0%)","39"
"java.lang.StringLatin1.indexOf (byte[], int, byte[], int, int)","0.025 ms (0%)","0.025 ms (0%)","0.025 ms (0%)","0.025 ms (0%)","38"
"java.util.zip.InflaterInputStream.close ()","0.030 ms (0%)","0.025 ms (0%)","0.036 ms (0%)","0.029 ms (0%)","39"
"java.lang.reflect.Modifier.isPublic (int)","0.026 ms (0%)","0.025 ms (0%)","0.026 ms (0%)","0.025 ms (0%)","174"
"jdk.internal.misc.VM.isModuleSystemInited ()","0.031 ms (0%)","0.024 ms (0%)","0.044 ms (0%)","0.037 ms (0%)","38"
"java.util.HashMap.get (Object)","0.029 ms (0%)","0.024 ms (0%)","0.096 ms (0%)","0.089 ms (0%)","39"
"java.util.zip.ZipUtils.CENTIM (byte[], int)","0.025 ms (0%)","0.024 ms (0%)","0.053 ms (0%)","0.052 ms (0%)","38"
"java.nio.ByteBuffer.position (int)","0.024 ms (0%)","0.024 ms (0%)","0.035 ms (0%)","0.035 ms (0%)","44"
"java.util.zip.ZipFile$Source.readAt (byte[], int, int, long)","0.026 ms (0%)","0.024 ms (0%)","0.099 ms (0%)","0.095 ms (0%)","39"
"java.util.jar.JavaUtilJarAccessImpl.entryFor (java.util.jar.JarFile, String)","0.025 ms (0%)","0.023 ms (0%)","0.157 ms (0%)","0.156 ms (0%)","38"
"java.util.jar.JarFile.maybeInstantiateVerifier ()","0.023 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","98"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup ()","0.028 ms (0%)","0.023 ms (0%)","0.256 ms (0%)","0.240 ms (0%)","39"
"som.Dictionary.getKeys ()","0.023 ms (0%)","0.023 ms (0%)","0.026 ms (0%)","0.026 ms (0%)","1"
"java.util.zip.ZipUtils.CENLEN (byte[], int)","0.022 ms (0%)","0.022 ms (0%)","0.085 ms (0%)","0.082 ms (0%)","116"
"java.lang.CharacterData.of (int)","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","235"
"java.util.ArrayList.addAll (java.util.Collection)","0.022 ms (0%)","0.022 ms (0%)","0.041 ms (0%)","0.041 ms (0%)","5"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.027 ms (0%)","0.022 ms (0%)","0.585 ms (0%)","0.519 ms (0%)","6"
"java.lang.reflect.Constructor.copy ()","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","6"
"java.util.jar.Manifest.getAttributes (String)","0.022 ms (0%)","0.022 ms (0%)","0.039 ms (0%)","0.039 ms (0%)","22"
"java.util.jar.JavaUtilJarAccessImpl.getTrustedAttributes (java.util.jar.Manifest, String)","0.024 ms (0%)","0.022 ms (0%)","0.094 ms (0%)","0.091 ms (0%)","22"
"java.lang.invoke.DirectMethodHandle$Special.<clinit> ()","0.025 ms (0%)","0.022 ms (0%)","0.045 ms (0%)","0.042 ms (0%)","1"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible (Class, Class, boolean)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","6"
"java.io.BufferedOutputStream.write (byte[], int, int)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","44"
"java.util.LinkedHashMap.newNode (int, Object, Object, java.util.HashMap.Node)","0.021 ms (0%)","0.021 ms (0%)","0.026 ms (0%)","0.026 ms (0%)","3"
