"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.lang.CharacterDataLatin1.getProperties (int)","0.049 ms (0%)","0.043 ms (0%)","0.049 ms (0%)","0.043 ms (0%)","260"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.042 ms (0%)","0.043 ms (0%)","0.100 ms (0%)","0.097 ms (0%)","32"
"java.lang.String.valueOf (Object)","0.045 ms (0%)","0.043 ms (0%)","0.045 ms (0%)","0.043 ms (0%)","43"
"sun.net.www.protocol.jar.Handler.canonicalizeString (String, int)","0.045 ms (0%)","0.042 ms (0%)","0.181 ms (0%)","0.173 ms (0%)","16"
"java.util.zip.ZipFile$CleanableResource.getInflater ()","0.042 ms (0%)","0.042 ms (0%)","0.120 ms (0%)","0.108 ms (0%)","16"
"java.util.zip.ZipFile$CleanableResource.releaseInflater (java.util.zip.Inflater)","0.046 ms (0%)","0.042 ms (0%)","0.145 ms (0%)","0.136 ms (0%)","16"
"java.lang.Module.implIsExportedOrOpen (String, Module, boolean)","0.043 ms (0%)","0.042 ms (0%)","0.112 ms (0%)","0.108 ms (0%)","2"
"java.io.OutputStreamWriter.flushBuffer ()","0.045 ms (0%)","0.042 ms (0%)","1.70 ms (0%)","1.63 ms (0%)","44"
"java.lang.String.startsWith (String)","0.045 ms (0%)","0.041 ms (0%)","0.189 ms (0%)","0.184 ms (0%)","70"
"java.lang.Class.getClassLoader ()","0.048 ms (0%)","0.041 ms (0%)","0.064 ms (0%)","0.057 ms (0%)","107"
"java.util.WeakHashMap.getTable ()","0.041 ms (0%)","0.041 ms (0%)","0.119 ms (0%)","0.105 ms (0%)","48"
"sun.nio.cs.StreamEncoder.implFlushBuffer ()","0.046 ms (0%)","0.041 ms (0%)","1.58 ms (0%)","1.51 ms (0%)","44"
"java.util.ArrayList.addAll (java.util.Collection)","0.040 ms (0%)","0.040 ms (0%)","0.063 ms (0%)","0.062 ms (0%)","5"
"jdk.internal.loader.URLClassPath.getResource (String, boolean)","0.044 ms (0%)","0.039 ms (0%)","4.17 ms (0%)","3.96 ms (0%)","16"
"jdk.internal.loader.Resource.cachedInputStream ()","0.043 ms (0%)","0.039 ms (0%)","1.9 ms (0%)","1.0 ms (0%)","32"
"java.util.Collections$SetFromMap.add (Object)","0.043 ms (0%)","0.039 ms (0%)","0.243 ms (0%)","0.220 ms (0%)","16"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.049 ms (0%)","0.039 ms (0%)","0.644 ms (0%)","0.618 ms (0%)","16"
"java.util.Arrays.copyOf (Object[], int)","0.044 ms (0%)","0.039 ms (0%)","0.118 ms (0%)","0.113 ms (0%)","80"
"java.lang.StringLatin1.equals (byte[], byte[])","0.038 ms (0%)","0.038 ms (0%)","0.038 ms (0%)","0.038 ms (0%)","54"
"java.util.concurrent.ConcurrentHashMap.remove (Object)","0.038 ms (0%)","0.038 ms (0%)","0.218 ms (0%)","0.210 ms (0%)","45"
"java.lang.reflect.Modifier.isStatic (int)","0.049 ms (0%)","0.038 ms (0%)","0.049 ms (0%)","0.038 ms (0%)","230"
"java.lang.String.isEmpty ()","0.040 ms (0%)","0.037 ms (0%)","0.040 ms (0%)","0.037 ms (0%)","189"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.041 ms (0%)","0.037 ms (0%)","1.5 ms (0%)","0.967 ms (0%)","16"
"java.lang.ref.Cleaner$1.apply (Object)","0.038 ms (0%)","0.037 ms (0%)","0.050 ms (0%)","0.048 ms (0%)","42"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String)","0.038 ms (0%)","0.036 ms (0%)","1.70 ms (0%)","1.66 ms (0%)","42"
"java.lang.StringLatin1.replace (byte[], char, char)","0.035 ms (0%)","0.036 ms (0%)","0.059 ms (0%)","0.059 ms (0%)","36"
"java.lang.String.indexOf (String, int)","0.039 ms (0%)","0.036 ms (0%)","0.104 ms (0%)","0.099 ms (0%)","16"
"java.util.Collections$SetFromMap.remove (Object)","0.036 ms (0%)","0.036 ms (0%)","0.182 ms (0%)","0.175 ms (0%)","32"
"java.net.URL.getDefaultPort ()","0.036 ms (0%)","0.036 ms (0%)","0.041 ms (0%)","0.040 ms (0%)","16"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.039 ms (0%)","0.035 ms (0%)","14.8 ms (0%)","14.1 ms (0%)","26"
"java.util.zip.ZipCoder.hash (String)","0.037 ms (0%)","0.035 ms (0%)","0.092 ms (0%)","0.088 ms (0%)","16"
"java.lang.System$2.findBootstrapClassOrNull (String)","0.039 ms (0%)","0.034 ms (0%)","0.562 ms (0%)","0.552 ms (0%)","30"
"java.util.jar.JarFile.isMultiRelease ()","0.044 ms (0%)","0.034 ms (0%)","0.067 ms (0%)","0.056 ms (0%)","32"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.032 ms (0%)","0.034 ms (0%)","0.032 ms (0%)","0.034 ms (0%)","376"
"java.util.zip.Inflater.ensureOpen ()","0.034 ms (0%)","0.034 ms (0%)","0.034 ms (0%)","0.034 ms (0%)","63"
"java.util.zip.ZipCoder$UTF8ZipCoder.toString (byte[], int, int)","0.036 ms (0%)","0.033 ms (0%)","0.164 ms (0%)","0.151 ms (0%)","16"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.036 ms (0%)","0.033 ms (0%)","0.103 ms (0%)","0.100 ms (0%)","16"
"jdk.internal.loader.Resource.getByteBuffer ()","0.037 ms (0%)","0.033 ms (0%)","1.13 ms (0%)","1.3 ms (0%)","16"
"java.util.ArrayList.grow ()","0.037 ms (0%)","0.033 ms (0%)","0.154 ms (0%)","0.145 ms (0%)","39"
"java.util.jar.JarFile$JarFileEntry.getCodeSigners ()","0.032 ms (0%)","0.032 ms (0%)","0.038 ms (0%)","0.038 ms (0%)","16"
"Run.doRuns (Benchmark)","0.037 ms (0%)","0.032 ms (0%)","2,318,918 ms (12.4%)","2,312,727 ms (12.4%)","1"
"java.util.HashMap.getNode (Object)","0.033 ms (0%)","0.032 ms (0%)","0.046 ms (0%)","0.046 ms (0%)","3"
"java.lang.Class.getDeclaredConstructors ()","0.040 ms (0%)","0.032 ms (0%)","0.344 ms (0%)","0.315 ms (0%)","1"
"sun.net.util.IPAddressUtil.checkHostString (String)","0.036 ms (0%)","0.031 ms (0%)","0.070 ms (0%)","0.065 ms (0%)","16"
"java.lang.String.indexOf (byte[], byte, int, String, int)","0.031 ms (0%)","0.030 ms (0%)","0.054 ms (0%)","0.052 ms (0%)","16"
"java.io.BufferedOutputStream.write (byte[], int, int)","0.032 ms (0%)","0.030 ms (0%)","0.032 ms (0%)","0.030 ms (0%)","44"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.031 ms (0%)","0.029 ms (0%)","0.031 ms (0%)","0.029 ms (0%)","106"
"java.security.AccessController.doPrivileged (java.security.PrivilegedAction)","0.033 ms (0%)","0.029 ms (0%)","0.660 ms (0%)","0.615 ms (0%)","1"
"java.lang.StringConcatHelper.newString (byte[], long)","0.030 ms (0%)","0.029 ms (0%)","0.030 ms (0%)","0.029 ms (0%)","59"
"java.util.Objects.checkIndex (int, int)","0.031 ms (0%)","0.029 ms (0%)","0.042 ms (0%)","0.039 ms (0%)","29"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.030 ms (0%)","0.029 ms (0%)","0.037 ms (0%)","0.036 ms (0%)","32"
"jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull (String, boolean)","0.032 ms (0%)","0.028 ms (0%)","0.377 ms (0%)","0.364 ms (0%)","26"
"sun.net.util.IPAddressUtil.scan (String, long, long, char[])","0.028 ms (0%)","0.028 ms (0%)","0.034 ms (0%)","0.033 ms (0%)","16"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSigners ()","0.031 ms (0%)","0.028 ms (0%)","0.070 ms (0%)","0.066 ms (0%)","16"
"java.io.RandomAccessFile.readFully (byte[], int, int)","0.029 ms (0%)","0.028 ms (0%)","0.090 ms (0%)","0.089 ms (0%)","16"
"java.util.ArrayDeque.add (Object)","0.032 ms (0%)","0.028 ms (0%)","0.063 ms (0%)","0.059 ms (0%)","16"
"java.lang.reflect.Constructor.copy ()","0.028 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","1"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.029 ms (0%)","0.027 ms (0%)","0.044 ms (0%)","0.040 ms (0%)","32"
"java.util.ArrayDeque.addLast (Object)","0.027 ms (0%)","0.027 ms (0%)","0.030 ms (0%)","0.030 ms (0%)","16"
"java.lang.Class.reflectionData ()","0.032 ms (0%)","0.027 ms (0%)","0.094 ms (0%)","0.088 ms (0%)","1"
"jdk.internal.misc.VM.isSystemDomainLoader (ClassLoader)","0.027 ms (0%)","0.026 ms (0%)","0.087 ms (0%)","0.077 ms (0%)","14"
"java.util.zip.Inflater.needsInput ()","0.027 ms (0%)","0.026 ms (0%)","0.030 ms (0%)","0.029 ms (0%)","16"
"java.util.zip.Inflater.reset ()","0.025 ms (0%)","0.026 ms (0%)","0.035 ms (0%)","0.035 ms (0%)","16"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.030 ms (0%)","0.026 ms (0%)","0.548 ms (0%)","0.510 ms (0%)","1"
"java.lang.Module.isStaticallyExportedOrOpen (String, Module, boolean)","0.027 ms (0%)","0.026 ms (0%)","0.064 ms (0%)","0.062 ms (0%)","2"
"java.lang.StringBuilder.append (int)","0.031 ms (0%)","0.025 ms (0%)","0.185 ms (0%)","0.177 ms (0%)","52"
"java.util.zip.ZipFile$InflaterCleanupAction.run ()","0.029 ms (0%)","0.025 ms (0%)","0.174 ms (0%)","0.162 ms (0%)","16"
"java.lang.ClassLoader.getBuiltinPlatformClassLoader ()","0.030 ms (0%)","0.025 ms (0%)","0.044 ms (0%)","0.039 ms (0%)","1"
"jdk.internal.reflect.ReflectionFactory.copyConstructor (java.lang.reflect.Constructor)","0.029 ms (0%)","0.025 ms (0%)","0.085 ms (0%)","0.078 ms (0%)","1"
"sun.net.www.ParseUtil.encodePath (String, boolean)","0.027 ms (0%)","0.024 ms (0%)","0.243 ms (0%)","0.239 ms (0%)","16"
"java.lang.Integer.getChars (int, int, byte[])","0.024 ms (0%)","0.024 ms (0%)","0.024 ms (0%)","0.024 ms (0%)","53"
"java.lang.reflect.ReflectAccess.copyConstructor (java.lang.reflect.Constructor)","0.027 ms (0%)","0.024 ms (0%)","0.055 ms (0%)","0.052 ms (0%)","1"
"java.util.WeakHashMap.hash (Object)","0.022 ms (0%)","0.023 ms (0%)","0.022 ms (0%)","0.023 ms (0%)","48"
"java.lang.ClassLoader.getNamedPackage (String, Module)","0.027 ms (0%)","0.023 ms (0%)","0.074 ms (0%)","0.070 ms (0%)","16"
"java.lang.Integer.stringSize (int)","0.023 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","53"
"java.lang.String.concat (String)","0.023 ms (0%)","0.022 ms (0%)","0.385 ms (0%)","0.366 ms (0%)","16"
"java.util.jar.JarFile.getJarEntry (String)","0.025 ms (0%)","0.022 ms (0%)","1.20 ms (0%)","1.13 ms (0%)","16"
"java.util.jar.JarFile.checkForSpecialAttributes ()","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","32"
"java.nio.ByteBuffer.position (int)","0.026 ms (0%)","0.022 ms (0%)","0.034 ms (0%)","0.031 ms (0%)","60"
"java.net.URL.toExternalForm ()","0.023 ms (0%)","0.022 ms (0%)","0.571 ms (0%)","0.558 ms (0%)","16"
"jdk.internal.misc.VM.isModuleSystemInited ()","0.022 ms (0%)","0.021 ms (0%)","0.029 ms (0%)","0.028 ms (0%)","16"
"java.net.URL.isBuiltinStreamHandler (String)","0.017 ms (0%)","0.021 ms (0%)","0.070 ms (0%)","0.073 ms (0%)","16"
"java.net.URL.toString ()","0.023 ms (0%)","0.021 ms (0%)","0.595 ms (0%)","0.579 ms (0%)","16"
"java.lang.reflect.Constructor.checkCanSetAccessible (Class)","0.024 ms (0%)","0.021 ms (0%)","0.068 ms (0%)","0.062 ms (0%)","1"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible (Class, Class)","0.024 ms (0%)","0.021 ms (0%)","0.044 ms (0%)","0.041 ms (0%)","1"
"java.io.BufferedWriter.ensureOpen ()","0.022 ms (0%)","0.021 ms (0%)","0.022 ms (0%)","0.021 ms (0%)","131"
"java.util.HashMap.get (Object)","0.024 ms (0%)","0.020 ms (0%)","0.071 ms (0%)","0.066 ms (0%)","3"
"java.lang.StringConcatHelper.stringOf (Object)","0.023 ms (0%)","0.020 ms (0%)","0.023 ms (0%)","0.020 ms (0%)","74"
"java.util.jar.JavaUtilJarAccessImpl.entryFor (java.util.jar.JarFile, String)","0.021 ms (0%)","0.020 ms (0%)","0.079 ms (0%)","0.078 ms (0%)","16"
"java.lang.CharacterData.of (int)","0.021 ms (0%)","0.020 ms (0%)","0.021 ms (0%)","0.020 ms (0%)","102"
"java.util.jar.JarFile.maybeInstantiateVerifier ()","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","32"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible (Class, Class, boolean)","0.019 ms (0%)","0.020 ms (0%)","0.019 ms (0%)","0.020 ms (0%)","1"
"java.nio.CharBuffer.hasArray ()","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","44"
"java.util.zip.ZipUtils.getBufferArray (java.nio.ByteBuffer)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","16"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup ()","0.023 ms (0%)","0.019 ms (0%)","0.197 ms (0%)","0.182 ms (0%)","16"
"java.lang.System.lineSeparator ()","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","44"
"java.util.Objects.requireNonNull (Object, String)","0.020 ms (0%)","0.018 ms (0%)","0.020 ms (0%)","0.018 ms (0%)","110"
"java.lang.System$2.newStringUTF8NoRepl (byte[], int, int)","0.023 ms (0%)","0.018 ms (0%)","0.128 ms (0%)","0.117 ms (0%)","16"
"java.util.zip.ZipUtils.CENTIM (byte[], int)","0.019 ms (0%)","0.018 ms (0%)","0.040 ms (0%)","0.039 ms (0%)","16"
"java.lang.reflect.Array.newInstance (Class, int)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","94"
"java.lang.System.allowSecurityManager ()","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","56"
"java.util.concurrent.ConcurrentHashMap.resizeStamp (int)","0.018 ms (0%)","0.017 ms (0%)","0.022 ms (0%)","0.021 ms (0%)","4"
"java.lang.StringConcatHelper.checkOverflow (long)","0.022 ms (0%)","0.017 ms (0%)","0.022 ms (0%)","0.017 ms (0%)","128"
"java.lang.String.checkBoundsOffCount (int, int, int)","0.018 ms (0%)","0.017 ms (0%)","0.018 ms (0%)","0.017 ms (0%)","104"
"java.util.zip.ZipUtils.CENLEN (byte[], int)","0.017 ms (0%)","0.017 ms (0%)","0.053 ms (0%)","0.053 ms (0%)","48"
"java.util.zip.InflaterInputStream.close ()","0.016 ms (0%)","0.017 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","16"
"java.lang.Integer.parseInt (String, int)","0.018 ms (0%)","0.017 ms (0%)","0.062 ms (0%)","0.059 ms (0%)","2"
"java.lang.Module.allows (java.util.Set, Module)","0.018 ms (0%)","0.017 ms (0%)","0.026 ms (0%)","0.025 ms (0%)","2"
"java.nio.CharBuffer.arrayOffset ()","0.019 ms (0%)","0.017 ms (0%)","0.019 ms (0%)","0.017 ms (0%)","132"
"java.io.FileDescriptor$1.getAppend (java.io.FileDescriptor)","0.018 ms (0%)","0.017 ms (0%)","0.018 ms (0%)","0.017 ms (0%)","44"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","21"
"java.nio.Buffer.position (int)","0.019 ms (0%)","0.016 ms (0%)","0.019 ms (0%)","0.016 ms (0%)","148"
"java.nio.Buffer.hasRemaining ()","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","60"
"java.lang.ref.Reference.refersTo (Object)","0.017 ms (0%)","0.016 ms (0%)","0.021 ms (0%)","0.020 ms (0%)","16"
"java.lang.Class$Atomic.casReflectionData (Class, java.lang.ref.SoftReference, java.lang.ref.SoftReference)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","1"
"java.lang.StringLatin1.inflate (byte[], int, char[], int, int)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","87"
"java.util.zip.ZipFile.ensureOpen ()","0.016 ms (0%)","0.015 ms (0%)","0.016 ms (0%)","0.015 ms (0%)","32"
"java.lang.StringLatin1.indexOf (byte[], int, byte[], int, int)","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","16"
"java.util.ArrayDeque.poll ()","0.019 ms (0%)","0.015 ms (0%)","0.078 ms (0%)","0.066 ms (0%)","16"
"java.lang.ref.ReferenceQueue.reallyPoll ()","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","45"
"jdk.internal.loader.URLClassPath$JarLoader$2.getContentLength ()","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","16"
"java.lang.Thread.interrupted ()","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","16"
"java.lang.Module.isExported (String, Module)","0.018 ms (0%)","0.015 ms (0%)","0.132 ms (0%)","0.125 ms (0%)","2"
"java.io.PrintStream.ensureOpen ()","0.017 ms (0%)","0.015 ms (0%)","0.017 ms (0%)","0.015 ms (0%)","88"
"java.nio.ByteBuffer.arrayOffset ()","0.019 ms (0%)","0.015 ms (0%)","0.019 ms (0%)","0.015 ms (0%)","176"
"java.util.zip.ZipUtils.CENVEM_FA (byte[], int)","0.015 ms (0%)","0.014 ms (0%)","0.020 ms (0%)","0.019 ms (0%)","16"
"java.util.zip.ZipUtils.CENSIZ (byte[], int)","0.014 ms (0%)","0.014 ms (0%)","0.045 ms (0%)","0.043 ms (0%)","32"
"sun.net.www.protocol.jar.Handler.checkNestedProtocol (String)","0.014 ms (0%)","0.014 ms (0%)","0.132 ms (0%)","0.125 ms (0%)","16"
"java.util.zip.ZipFile$Source.readAt (byte[], int, int, long)","0.015 ms (0%)","0.014 ms (0%)","0.047 ms (0%)","0.047 ms (0%)","16"
"java.nio.charset.CoderResult.isOverflow ()","0.014 ms (0%)","0.014 ms (0%)","0.014 ms (0%)","0.014 ms (0%)","44"
"java.util.zip.ZipUtils.LOCEXT (byte[])","0.013 ms (0%)","0.013 ms (0%)","0.016 ms (0%)","0.015 ms (0%)","16"
"jdk.internal.loader.ClassLoaders.platformClassLoader ()","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","1"
"java.lang.Character.digit (int, int)","0.014 ms (0%)","0.013 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","6"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSourceURL ()","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","16"
"java.security.CodeSource.getCertificates ()","0.013 ms (0%)","0.012 ms (0%)","0.013 ms (0%)","0.012 ms (0%)","32"
"java.lang.ref.SoftReference.get ()","0.015 ms (0%)","0.012 ms (0%)","0.015 ms (0%)","0.012 ms (0%)","42"
"java.lang.Character.digit (char, int)","0.013 ms (0%)","0.012 ms (0%)","0.034 ms (0%)","0.033 ms (0%)","6"
"java.io.BufferedWriter.min (int, int)","0.014 ms (0%)","0.012 ms (0%)","0.014 ms (0%)","0.012 ms (0%)","87"
"sun.nio.cs.StreamEncoder.ensureOpen ()","0.013 ms (0%)","0.012 ms (0%)","0.013 ms (0%)","0.012 ms (0%)","44"
"java.nio.ByteBuffer.hasArray ()","0.013 ms (0%)","0.012 ms (0%)","0.013 ms (0%)","0.012 ms (0%)","44"
"java.util.zip.ZipUtils.CENHOW (byte[], int)","0.011 ms (0%)","0.011 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","32"
"java.net.URL.set (String, String, int, String, String, String, String, String)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","16"
"java.util.zip.InflaterInputStream.ensureOpen ()","0.013 ms (0%)","0.011 ms (0%)","0.013 ms (0%)","0.011 ms (0%)","31"
"java.lang.ref.Reference.clear ()","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","16"
"java.nio.ByteBuffer.array ()","0.012 ms (0%)","0.011 ms (0%)","0.012 ms (0%)","0.011 ms (0%)","88"
"java.nio.CharBuffer.array ()","0.012 ms (0%)","0.011 ms (0%)","0.012 ms (0%)","0.011 ms (0%)","44"
"jdk.internal.util.Preconditions.checkIndex (int, int, java.util.function.BiFunction)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","22"
"java.util.zip.ZipFile$Source.getEntryHash (int)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","37"
"java.lang.ref.Cleaner$1.apply (java.lang.ref.Cleaner)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","42"
"java.util.zip.ZipUtils.getBufferOffset (java.nio.ByteBuffer)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","16"
"java.util.zip.Inflater.setInput (byte[], int, int)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","16"
"java.util.Locale.getDefault ()","0.016 ms (0%)","0.010 ms (0%)","0.016 ms (0%)","0.010 ms (0%)","32"
"java.util.HashMap.hash (Object)","0.010 ms (0%)","0.010 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","3"
"java.lang.ClassLoader.getPlatformClassLoader ()","0.014 ms (0%)","0.010 ms (0%)","0.060 ms (0%)","0.051 ms (0%)","1"
"jdk.internal.loader.BuiltinClassLoader.hasClassPath ()","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","32"
"jdk.internal.loader.URLClassPath$JarLoader.ensureOpen ()","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","16"
"java.util.zip.ZipUtils.LOCSIG (byte[])","0.009 ms (0%)","0.009 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","16"
"jdk.internal.ref.PhantomCleanable.remove ()","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","16"
"java.lang.Class.getComponentType ()","0.012 ms (0%)","0.009 ms (0%)","0.012 ms (0%)","0.009 ms (0%)","96"
"java.nio.charset.CoderResult.isUnderflow ()","0.011 ms (0%)","0.009 ms (0%)","0.011 ms (0%)","0.009 ms (0%)","88"
"java.nio.Buffer.remaining ()","0.010 ms (0%)","0.009 ms (0%)","0.010 ms (0%)","0.009 ms (0%)","44"
"sun.nio.cs.StreamEncoder.isOpen ()","0.010 ms (0%)","0.009 ms (0%)","0.010 ms (0%)","0.009 ms (0%)","44"
"java.lang.Integer.valueOf (String)","0.010 ms (0%)","0.008 ms (0%)","0.075 ms (0%)","0.071 ms (0%)","2"
"java.util.ArrayList.elementData (int)","0.009 ms (0%)","0.008 ms (0%)","0.009 ms (0%)","0.008 ms (0%)","29"
"java.lang.StringCoding.hasNegatives (byte[], int, int)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","16"
"java.util.zip.ZipUtils.CENCRC (byte[], int)","0.008 ms (0%)","0.008 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","16"
"java.util.zip.ZipUtils.CENATX_PERMS (byte[], int)","0.008 ms (0%)","0.008 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","16"
"jdk.internal.ref.CleanerFactory.cleaner ()","0.009 ms (0%)","0.008 ms (0%)","0.009 ms (0%)","0.008 ms (0%)","21"
"java.util.WeakHashMap.maskNull (Object)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","48"
"java.util.WeakHashMap.matchesKey (java.util.WeakHashMap.Entry, Object)","0.010 ms (0%)","0.008 ms (0%)","0.032 ms (0%)","0.028 ms (0%)","16"
"java.util.ArrayList.toArray (Object[])","0.008 ms (0%)","0.008 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","5"
"java.util.ImmutableCollections$Set12.contains (Object)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","2"
"jdk.internal.misc.VM.initLevel ()","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","16"
"java.util.WeakHashMap.indexFor (int, int)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","48"
"java.lang.Module.isNamed ()","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","6"
"java.lang.reflect.Modifier.isProtected (int)","0.009 ms (0%)","0.007 ms (0%)","0.009 ms (0%)","0.007 ms (0%)","40"
"java.nio.Buffer.clear ()","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","44"
"java.util.ImmutableCollections$ListN.toArray ()","0.007 ms (0%)","0.007 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","5"
"java.lang.StringConcatHelper.initialCoder ()","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","16"
"java.util.zip.ZipCoder$UTF8ZipCoder.isUTF8 ()","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","32"
"java.util.zip.ZipUtils.CENFLG (byte[], int)","0.006 ms (0%)","0.006 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","16"
"java.util.zip.ZipUtils.CENOFF (byte[], int)","0.006 ms (0%)","0.006 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","16"
"java.util.ArrayDeque.inc (int, int)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","32"
"jdk.internal.ref.PhantomCleanable.insert ()","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","21"
"java.util.zip.ZipFile.ensureOpenOrZipException ()","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","16"
"java.lang.reflect.AccessibleObject.checkPermission ()","0.006 ms (0%)","0.006 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","1"
"java.nio.Buffer.limit (int)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","44"
"java.nio.Buffer.flip ()","0.007 ms (0%)","0.006 ms (0%)","0.007 ms (0%)","0.006 ms (0%)","44"
"java.util.ArrayList.toArray ()","0.006 ms (0%)","0.006 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","8"
"java.util.zip.ZipUtils.CENEXT (byte[], int)","0.005 ms (0%)","0.005 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","16"
"java.util.zip.ZipUtils.CENCOM (byte[], int)","0.005 ms (0%)","0.005 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","16"
"java.util.zip.CRC32.getValue ()","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","16"
