"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"jdk.internal.misc.Unsafe.putReferenceRelease (Object, long, Object)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","62"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.020 ms (0%)","0.020 ms (0%)","0.525 ms (0%)","0.494 ms (0%)","5"
"java.lang.Character.digit (int, int)","0.021 ms (0%)","0.020 ms (0%)","0.031 ms (0%)","0.030 ms (0%)","6"
"java.io.BufferedWriter.flushBuffer ()","0.022 ms (0%)","0.020 ms (0%)","0.569 ms (0%)","0.512 ms (0%)","5"
"java.util.HashMap.put (Object, Object)","0.021 ms (0%)","0.019 ms (0%)","0.133 ms (0%)","0.121 ms (0%)","3"
"java.util.WeakHashMap.matchesKey (java.util.WeakHashMap.Entry, Object)","0.028 ms (0%)","0.019 ms (0%)","0.088 ms (0%)","0.078 ms (0%)","39"
"java.util.zip.InflaterInputStream.ensureOpen ()","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","68"
"java.lang.Class.getComponentType ()","0.020 ms (0%)","0.019 ms (0%)","0.020 ms (0%)","0.019 ms (0%)","114"
"java.io.BufferedOutputStream.write (byte[], int, int)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","5"
"java.util.jar.JarFile.checkForSpecialAttributes ()","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","76"
"jdk.internal.ref.PhantomCleanable.remove ()","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","39"
"java.lang.Module.isExported (String, Module)","0.020 ms (0%)","0.018 ms (0%)","0.239 ms (0%)","0.233 ms (0%)","16"
"java.lang.Module.allows (java.util.Set, Module)","0.018 ms (0%)","0.018 ms (0%)","0.031 ms (0%)","0.031 ms (0%)","16"
"jdk.internal.access.SharedSecrets.javaUtilJarAccess ()","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","44"
"java.util.LinkedHashMap.afterNodeInsertion (boolean)","0.020 ms (0%)","0.018 ms (0%)","0.023 ms (0%)","0.021 ms (0%)","3"
"java.util.LinkedHashMap.get (Object)","0.018 ms (0%)","0.017 ms (0%)","0.076 ms (0%)","0.073 ms (0%)","34"
"java.util.zip.ZipFile$Source.getEntryHash (int)","0.019 ms (0%)","0.017 ms (0%)","0.019 ms (0%)","0.017 ms (0%)","74"
"jdk.internal.loader.ClassLoaders$AppClassLoader.defineOrCheckPackage (String, java.util.jar.Manifest, java.net.URL)","0.021 ms (0%)","0.017 ms (0%)","1.65 ms (0%)","1.59 ms (0%)","22"
"java.util.zip.ZipUtils.CENOFF (byte[], int)","0.017 ms (0%)","0.017 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","39"
"java.io.PrintStream.ensureOpen ()","0.015 ms (0%)","0.017 ms (0%)","0.015 ms (0%)","0.017 ms (0%)","10"
"sun.nio.cs.StreamEncoder.flushBuffer ()","0.018 ms (0%)","0.017 ms (0%)","0.452 ms (0%)","0.427 ms (0%)","5"
"deltablue.Variable.removeConstraint (deltablue.AbstractConstraint)","0.018 ms (0%)","0.017 ms (0%)","5.73 ms (0%)","5.69 ms (0%)","10"
"java.lang.StringConcatHelper.checkOverflow (long)","0.020 ms (0%)","0.016 ms (0%)","0.020 ms (0%)","0.016 ms (0%)","138"
"java.lang.String.checkBoundsOffCount (int, int, int)","0.017 ms (0%)","0.016 ms (0%)","0.017 ms (0%)","0.016 ms (0%)","81"
"java.lang.ref.Cleaner$1.apply (java.lang.ref.Cleaner)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","140"
"java.util.zip.ZipUtils.LOCEXT (byte[])","0.016 ms (0%)","0.016 ms (0%)","0.023 ms (0%)","0.021 ms (0%)","39"
"java.lang.reflect.ReflectAccess.copyConstructor (java.lang.reflect.Constructor)","0.016 ms (0%)","0.016 ms (0%)","0.040 ms (0%)","0.039 ms (0%)","5"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible (Class, Class, boolean)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","5"
"java.lang.reflect.Modifier.isPublic (int)","0.021 ms (0%)","0.016 ms (0%)","0.021 ms (0%)","0.016 ms (0%)","169"
"java.util.jar.Attributes$Name.hash (String)","0.015 ms (0%)","0.016 ms (0%)","0.031 ms (0%)","0.031 ms (0%)","1"
"java.lang.Class.desiredAssertionStatus ()","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","0.016 ms (0%)","1"
"java.lang.Integer.valueOf (String)","0.017 ms (0%)","0.015 ms (0%)","0.105 ms (0%)","0.100 ms (0%)","2"
"java.lang.reflect.Constructor.checkCanSetAccessible (Class)","0.017 ms (0%)","0.015 ms (0%)","0.052 ms (0%)","0.048 ms (0%)","5"
"java.lang.StringUTF16.compress (char[], int, byte[], int, int)","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","26"
"java.util.ImmutableCollections$ListN.toArray ()","0.015 ms (0%)","0.015 ms (0%)","0.027 ms (0%)","0.027 ms (0%)","5"
"java.util.zip.ZipUtils.CENCRC (byte[], int)","0.014 ms (0%)","0.014 ms (0%)","0.053 ms (0%)","0.053 ms (0%)","38"
"java.util.zip.ZipUtils.CENATX_PERMS (byte[], int)","0.014 ms (0%)","0.014 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","38"
"jdk.internal.ref.PhantomCleanable.insert ()","0.015 ms (0%)","0.014 ms (0%)","0.015 ms (0%)","0.014 ms (0%)","70"
"java.lang.ref.SoftReference.get ()","0.018 ms (0%)","0.014 ms (0%)","0.018 ms (0%)","0.014 ms (0%)","136"
"java.lang.reflect.Modifier.isProtected (int)","0.022 ms (0%)","0.014 ms (0%)","0.022 ms (0%)","0.014 ms (0%)","214"
"java.lang.Character.digit (char, int)","0.015 ms (0%)","0.014 ms (0%)","0.046 ms (0%)","0.044 ms (0%)","6"
"java.lang.StringLatin1.getChars (byte[], int, int, char[], int)","0.015 ms (0%)","0.014 ms (0%)","0.019 ms (0%)","0.019 ms (0%)","9"
"java.nio.ByteBuffer.flip ()","0.015 ms (0%)","0.014 ms (0%)","0.018 ms (0%)","0.017 ms (0%)","5"
"java.util.jar.JarFile.ensureInitialization ()","0.013 ms (0%)","0.014 ms (0%)","0.022 ms (0%)","0.021 ms (0%)","22"
"jdk.internal.misc.VM.initLevel ()","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","38"
"jdk.internal.loader.URLClassPath$JarLoader.ensureOpen ()","0.014 ms (0%)","0.013 ms (0%)","0.014 ms (0%)","0.013 ms (0%)","38"
"java.nio.CharBuffer.position (int)","0.014 ms (0%)","0.013 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","10"
"java.nio.CharBuffer.limit (int)","0.014 ms (0%)","0.013 ms (0%)","0.036 ms (0%)","0.032 ms (0%)","5"
"java.lang.System$2.encodeASCII (char[], int, byte[], int, int)","0.015 ms (0%)","0.013 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","5"
"jdk.internal.loader.BuiltinClassLoader.hasClassPath ()","0.013 ms (0%)","0.012 ms (0%)","0.013 ms (0%)","0.012 ms (0%)","76"
"java.lang.StringConcatHelper.initialCoder ()","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","60"
"java.util.zip.ZipUtils.CENFLG (byte[], int)","0.012 ms (0%)","0.012 ms (0%)","0.022 ms (0%)","0.020 ms (0%)","38"
"java.util.ArrayDeque.inc (int, int)","0.015 ms (0%)","0.012 ms (0%)","0.015 ms (0%)","0.012 ms (0%)","78"
"java.util.WeakHashMap.maskNull (Object)","0.013 ms (0%)","0.012 ms (0%)","0.013 ms (0%)","0.012 ms (0%)","117"
"java.util.zip.ZipUtils.LOCNAM (byte[])","0.013 ms (0%)","0.012 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","39"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible (Class, Class)","0.014 ms (0%)","0.012 ms (0%)","0.034 ms (0%)","0.032 ms (0%)","5"
"java.lang.Integer.valueOf (int)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","10"
"java.io.OutputStreamWriter.flushBuffer ()","0.019 ms (0%)","0.012 ms (0%)","0.474 ms (0%)","0.443 ms (0%)","5"
"java.util.jar.Manifest$FastInputStream.fill ()","0.012 ms (0%)","0.012 ms (0%)","0.102 ms (0%)","0.102 ms (0%)","2"
"deltablue.UnaryConstraint.removeFromGraph ()","0.012 ms (0%)","0.012 ms (0%)","5.74 ms (0%)","5.70 ms (0%)","10"
"java.util.zip.ZipFile$Source.getEntryNext (int)","0.069 ms (0%)","0.011 ms (0%)","0.069 ms (0%)","0.011 ms (0%)","35"
"java.util.jar.JarFile.getManifest ()","0.017 ms (0%)","0.011 ms (0%)","0.952 ms (0%)","0.880 ms (0%)","22"
"java.util.WeakHashMap.indexFor (int, int)","0.014 ms (0%)","0.011 ms (0%)","0.014 ms (0%)","0.011 ms (0%)","117"
"java.lang.ref.Reference.refersToImpl (Object)","0.018 ms (0%)","0.011 ms (0%)","0.018 ms (0%)","0.011 ms (0%)","39"
"java.lang.Module.isNamed ()","0.012 ms (0%)","0.011 ms (0%)","0.012 ms (0%)","0.011 ms (0%)","54"
"java.io.BufferedOutputStream.flush ()","0.012 ms (0%)","0.011 ms (0%)","0.204 ms (0%)","0.195 ms (0%)","10"
"java.nio.CharBuffer.limit (int)","0.015 ms (0%)","0.011 ms (0%)","0.019 ms (0%)","0.015 ms (0%)","5"
"java.util.ArrayList.toArray ()","0.011 ms (0%)","0.011 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","8"
"java.util.ArrayList.elementData (int)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","0.010 ms (0%)","57"
"java.util.zip.ZipUtils.CENEXT (byte[], int)","0.010 ms (0%)","0.010 ms (0%)","0.019 ms (0%)","0.018 ms (0%)","38"
"java.util.zip.ZipUtils.CENCOM (byte[], int)","0.021 ms (0%)","0.010 ms (0%)","0.030 ms (0%)","0.024 ms (0%)","38"
"jdk.internal.ref.CleanerFactory.cleaner ()","0.011 ms (0%)","0.010 ms (0%)","0.011 ms (0%)","0.010 ms (0%)","70"
"java.nio.Buffer.position (int)","0.006 ms (0%)","0.010 ms (0%)","0.006 ms (0%)","0.010 ms (0%)","54"
"jdk.internal.util.Preconditions.checkIndex (int, int, java.util.function.BiFunction)","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","57"
"java.util.zip.ZipCoder$UTF8ZipCoder.isUTF8 ()","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","0.009 ms (0%)","77"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSourceURL ()","0.010 ms (0%)","0.009 ms (0%)","0.010 ms (0%)","0.009 ms (0%)","38"
"java.util.zip.Inflater.finished ()","0.010 ms (0%)","0.009 ms (0%)","0.010 ms (0%)","0.009 ms (0%)","40"
"java.io.OutputStreamWriter.write (char[], int, int)","0.013 ms (0%)","0.009 ms (0%)","0.540 ms (0%)","0.485 ms (0%)","5"
"java.util.zip.ZipUtils.CH (byte[], int)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","38"
"java.util.zip.CRC32.getValue ()","0.009 ms (0%)","0.008 ms (0%)","0.009 ms (0%)","0.008 ms (0%)","38"
"java.nio.Buffer.hasRemaining ()","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","44"
"java.util.zip.ZipFile.ensureOpenOrZipException ()","0.009 ms (0%)","0.008 ms (0%)","0.009 ms (0%)","0.008 ms (0%)","39"
"java.lang.Class$Atomic.casReflectionData (Class, java.lang.ref.SoftReference, java.lang.ref.SoftReference)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","5"
"java.lang.String.valueOf (Object)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","0.008 ms (0%)","4"
"sun.nio.cs.StreamEncoder.implFlushBuffer ()","0.012 ms (0%)","0.008 ms (0%)","0.429 ms (0%)","0.404 ms (0%)","5"
"Run.doRuns (Benchmark)","0.008 ms (0%)","0.007 ms (0%)","2,195 ms (11.1%)","2,104 ms (11.2%)","1"
"java.lang.CharacterDataLatin1.digit (int, int)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","6"
"java.util.ImmutableCollections$Set12.contains (Object)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","16"
"java.util.HashMap.resize ()","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","1"
"java.util.LinkedHashMap.linkNodeLast (java.util.LinkedHashMap.Entry)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","3"
"java.util.HashMap.tableSizeFor (int)","0.007 ms (0%)","0.006 ms (0%)","0.009 ms (0%)","0.008 ms (0%)","1"
"java.util.zip.ZipCoder$UTF8ZipCoder.hasTrailingSlash (byte[], int)","0.007 ms (0%)","0.006 ms (0%)","0.007 ms (0%)","0.006 ms (0%)","38"
"java.util.ArrayDeque.elementAt (Object[], int)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","39"
"java.lang.invoke.ClassSpecializer$1.apply (Object)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","4"
"java.util.zip.Inflater.needsDictionary ()","0.007 ms (0%)","0.006 ms (0%)","0.007 ms (0%)","0.006 ms (0%)","39"
"java.net.URLStreamHandler.getDefaultPort ()","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","38"
"java.io.PrintStream.println ()","0.006 ms (0%)","0.006 ms (0%)","0.093 ms (0%)","0.087 ms (0%)","1"
"java.nio.CharBuffer.position (int)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","10"
"java.lang.StringCoding.implEncodeAsciiArray (char[], int, byte[], int, int)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","5"
"java.io.FileDescriptor$1.getAppend (java.io.FileDescriptor)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","0.006 ms (0%)","5"
"java.nio.HeapByteBuffer.isDirect ()","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","39"
"java.lang.ClassLoader.compareCerts (java.security.cert.Certificate[], java.security.cert.Certificate[])","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","36"
"jdk.internal.loader.ClassLoaders.platformClassLoader ()","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","27"
"java.io.BufferedWriter.ensureOpen ()","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","0.005 ms (0%)","14"
"java.util.zip.ZipFile$Source.getEntryPos (int)","0.004 ms (0%)","0.004 ms (0%)","0.004 ms (0%)","0.004 ms (0%)","39"
"java.lang.Class.getReflectionFactory ()","0.004 ms (0%)","0.004 ms (0%)","0.004 ms (0%)","0.004 ms (0%)","5"
"java.lang.reflect.AccessibleObject.checkPermission ()","0.004 ms (0%)","0.004 ms (0%)","0.007 ms (0%)","0.007 ms (0%)","5"
"java.lang.reflect.AccessibleObject.setAccessible0 (boolean)","0.004 ms (0%)","0.004 ms (0%)","0.004 ms (0%)","0.004 ms (0%)","5"
"java.lang.Package$VersionInfo.getInstance (String, String, String, String, String, String, java.net.URL)","0.004 ms (0%)","0.004 ms (0%)","0.004 ms (0%)","0.004 ms (0%)","2"
"java.lang.String.substring (int)","0.003 ms (0%)","0.003 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","7"
"java.io.PrintStream.newLine ()","0.003 ms (0%)","0.003 ms (0%)","0.086 ms (0%)","0.080 ms (0%)","1"
"java.lang.StringLatin1.inflate (byte[], int, char[], int, int)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","9"
"java.lang.System.lineSeparator ()","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","5"
"java.nio.charset.CoderResult.isOverflow ()","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","5"
"java.nio.CharBuffer.hasArray ()","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","5"
"java.nio.CharBuffer.array ()","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","5"
"java.util.LinkedHashMap.removeEldestEntry (java.util.Map.Entry)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","3"
"deltablue.Strength.required ()","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","3"
"som.Vector.capacity ()","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","10"
"som.Vector.size ()","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","5"
"sun.nio.cs.StreamEncoder.ensureOpen ()","0.002 ms (0%)","0.002 ms (0%)","0.002 ms (0%)","0.002 ms (0%)","5"
"java.nio.ByteBuffer.array ()","0.002 ms (0%)","0.002 ms (0%)","0.002 ms (0%)","0.002 ms (0%)","10"
"sun.nio.cs.StreamEncoder.isOpen ()","0.002 ms (0%)","0.002 ms (0%)","0.002 ms (0%)","0.002 ms (0%)","5"
"java.util.concurrent.ConcurrentHashMap.resizeStamp (int)","0.001 ms (0%)","0.001 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","2"
"java.util.concurrent.ConcurrentHashMap.sumCount ()","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","1"
"java.util.jar.JarFile.getManEntry ()","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","1"
"java.nio.ByteBuffer.position (int)","0.001 ms (0%)","0.001 ms (0%)","0.003 ms (0%)","0.003 ms (0%)","5"
"java.nio.ByteBuffer.hasArray ()","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","5"
"java.nio.ByteBuffer.arrayOffset ()","0.002 ms (0%)","0.001 ms (0%)","0.002 ms (0%)","0.001 ms (0%)","20"
"java.nio.CharBuffer.arrayOffset ()","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","15"
"java.nio.Buffer.flip ()","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","5"
"java.lang.Integer.numberOfLeadingZeros (int)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","3"
"java.util.jar.Manifest$FastInputStream.peek ()","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","3"
"java.lang.Math.floorMod (int, int)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","3"
"deltablue.EditConstraint.isInput ()","0.002 ms (0%)","0.001 ms (0%)","0.002 ms (0%)","0.001 ms (0%)","10"
"deltablue.UnaryConstraint.inputsHasOne (som.TestInterface)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","5"
"som.Vector.sort (int, int, java.util.Comparator)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","0.001 ms (0%)","3"
"java.lang.Float.isNaN (float)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","1"
"java.lang.String.equalsIgnoreCase (String)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","22"
"sun.net.www.ParseUtil.match (char, long, long)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","4"
"java.io.BufferedWriter.min (int, int)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","9"
"java.nio.Buffer.limit (int)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","5"
"java.nio.charset.CoderResult.isUnderflow ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","10"
"java.nio.Buffer.remaining ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","5"
"java.nio.Buffer.clear ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","5"
"deltablue.Strength.sameAs (deltablue.Strength)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","3"
"deltablue.UnaryConstraint.markUnsatisfied ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","8"
