"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.127 ms (0%)","0.117 ms (0%)","0.127 ms (0%)","0.117 ms (0%)","1,229"
"java.lang.String.isEmpty ()","0.118 ms (0%)","0.111 ms (0%)","0.118 ms (0%)","0.111 ms (0%)","524"
"jdk.internal.loader.URLClassPath$JarLoader.getResource (String, boolean)","0.122 ms (0%)","0.109 ms (0%)","13.0 ms (0%)","12.1 ms (0%)","38"
"java.lang.String.toLowerCase ()","0.114 ms (0%)","0.108 ms (0%)","0.574 ms (0%)","0.555 ms (0%)","76"
"java.io.RandomAccessFile.seek (long)","0.102 ms (0%)","0.104 ms (0%)","0.102 ms (0%)","0.104 ms (0%)","78"
"java.lang.ClassLoader.preDefineClass (String, java.security.ProtectionDomain)","0.105 ms (0%)","0.102 ms (0%)","1.46 ms (0%)","1.37 ms (0%)","38"
"java.lang.String.getChars (int, int, char[], int)","0.109 ms (0%)","0.102 ms (0%)","0.199 ms (0%)","0.190 ms (0%)","87"
"sun.nio.cs.UTF_8$Encoder.encodeLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.109 ms (0%)","0.101 ms (0%)","0.906 ms (0%)","0.865 ms (0%)","44"
"java.util.zip.ZipFile$Source.readFullyAt (byte[], int, int, long)","0.105 ms (0%)","0.100 ms (0%)","0.472 ms (0%)","0.466 ms (0%)","39"
"sun.nio.cs.StreamEncoder.implWrite (char[], int, int)","0.105 ms (0%)","0.098 ms (0%)","1.70 ms (0%)","1.63 ms (0%)","44"
"deltablue.UnaryConstraint.markUnsatisfied ()","0.109 ms (0%)","0.098 ms (0%)","0.109 ms (0%)","0.098 ms (0%)","320"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.close ()","0.103 ms (0%)","0.096 ms (0%)","1.48 ms (0%)","1.2 ms (0%)","39"
"java.lang.String.toLowerCase (java.util.Locale)","0.102 ms (0%)","0.096 ms (0%)","0.426 ms (0%)","0.412 ms (0%)","76"
"java.lang.ClassLoader.getClassLoadingLock (String)","0.095 ms (0%)","0.094 ms (0%)","0.971 ms (0%)","0.946 ms (0%)","86"
"java.util.jar.JarFile.getManifestFromReference ()","0.104 ms (0%)","0.094 ms (0%)","1.10 ms (0%)","0.974 ms (0%)","22"
"java.io.Writer.write (String)","0.097 ms (0%)","0.094 ms (0%)","0.516 ms (0%)","0.499 ms (0%)","87"
"java.lang.ref.Cleaner$1.apply (Object)","0.101 ms (0%)","0.093 ms (0%)","0.138 ms (0%)","0.130 ms (0%)","142"
"jdk.internal.loader.URLClassPath.getResource (String, boolean)","0.101 ms (0%)","0.092 ms (0%)","13.9 ms (0%)","12.5 ms (0%)","38"
"java.net.URL.isBuiltinStreamHandler (java.net.URLStreamHandler)","0.093 ms (0%)","0.092 ms (0%)","0.350 ms (0%)","0.339 ms (0%)","38"
"java.lang.Math.max (int, int)","0.110 ms (0%)","0.091 ms (0%)","0.110 ms (0%)","0.091 ms (0%)","659"
"java.util.WeakHashMap.getTable ()","0.092 ms (0%)","0.091 ms (0%)","0.220 ms (0%)","0.217 ms (0%)","117"
"java.util.WeakHashMap.expungeStaleEntries ()","0.092 ms (0%)","0.091 ms (0%)","0.117 ms (0%)","0.117 ms (0%)","117"
"java.nio.CharBuffer.position (int)","0.107 ms (0%)","0.091 ms (0%)","0.116 ms (0%)","0.100 ms (0%)","88"
"som.IdentityDictionary.newEntry (som.Dictionary.CustomHash, Object, int)","0.092 ms (0%)","0.090 ms (0%)","0.092 ms (0%)","0.090 ms (0%)","16"
"java.util.ArrayList.get (int)","0.093 ms (0%)","0.088 ms (0%)","0.180 ms (0%)","0.171 ms (0%)","57"
"java.security.SecureClassLoader.getProtectionDomain (java.security.CodeSource)","0.093 ms (0%)","0.088 ms (0%)","0.552 ms (0%)","0.540 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.casTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node, java.util.concurrent.ConcurrentHashMap.Node)","0.087 ms (0%)","0.087 ms (0%)","0.087 ms (0%)","0.087 ms (0%)","133"
"java.lang.ClassLoader.getDefinedPackage (String)","0.089 ms (0%)","0.087 ms (0%)","0.476 ms (0%)","0.472 ms (0%)","22"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.090 ms (0%)","0.085 ms (0%)","0.090 ms (0%)","0.085 ms (0%)","799"
"deltablue.Strength.<clinit> ()","0.092 ms (0%)","0.085 ms (0%)","16.6 ms (0%)","14.9 ms (0%)","1"
"jdk.internal.loader.URLClassPath$JarLoader$2.getManifest ()","0.095 ms (0%)","0.084 ms (0%)","1.36 ms (0%)","1.21 ms (0%)","22"
"sun.nio.cs.StreamEncoder.write (char[], int, int)","0.088 ms (0%)","0.084 ms (0%)","1.80 ms (0%)","1.73 ms (0%)","44"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.082 ms (0%)","0.083 ms (0%)","0.082 ms (0%)","0.083 ms (0%)","323"
"jdk.internal.loader.URLClassPath.getLoader (int)","0.646 ms (0%)","0.083 ms (0%)","0.806 ms (0%)","0.235 ms (0%)","38"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String)","0.086 ms (0%)","0.083 ms (0%)","0.956 ms (0%)","0.921 ms (0%)","38"
"java.util.HashMap.getNode (Object)","0.082 ms (0%)","0.083 ms (0%)","0.132 ms (0%)","0.132 ms (0%)","73"
"jdk.internal.loader.BuiltinClassLoader.isSealed (String, java.util.jar.Manifest)","0.085 ms (0%)","0.083 ms (0%)","0.988 ms (0%)","0.982 ms (0%)","20"
"sun.net.www.protocol.jar.Handler.canonicalizeString (String, int)","0.086 ms (0%)","0.082 ms (0%)","0.469 ms (0%)","0.456 ms (0%)","38"
"java.util.ArrayList.grow (int)","0.086 ms (0%)","0.082 ms (0%)","0.188 ms (0%)","0.180 ms (0%)","56"
"java.lang.String.concat (String)","0.084 ms (0%)","0.081 ms (0%)","1.87 ms (0%)","1.83 ms (0%)","60"
"java.lang.System.allowSecurityManager ()","0.086 ms (0%)","0.080 ms (0%)","0.086 ms (0%)","0.080 ms (0%)","551"
"java.util.zip.ZipFile$CleanableResource.releaseInflater (java.util.zip.Inflater)","0.480 ms (0%)","0.080 ms (0%)","0.684 ms (0%)","0.281 ms (0%)","39"
"java.util.ArrayList.add (Object)","0.095 ms (0%)","0.077 ms (0%)","0.386 ms (0%)","0.349 ms (0%)","137"
"java.util.zip.ZipCoder.hash (String)","0.082 ms (0%)","0.077 ms (0%)","0.255 ms (0%)","0.251 ms (0%)","39"
"java.util.jar.Attributes.read (java.util.jar.Manifest.FastInputStream, byte[], String, int)","0.086 ms (0%)","0.077 ms (0%)","0.754 ms (0%)","0.638 ms (0%)","1"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.082 ms (0%)","0.076 ms (0%)","0.101 ms (0%)","0.097 ms (0%)","77"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.081 ms (0%)","0.076 ms (0%)","1.58 ms (0%)","1.51 ms (0%)","39"
"jdk.internal.ref.PhantomCleanable.clean ()","0.084 ms (0%)","0.076 ms (0%)","0.938 ms (0%)","0.518 ms (0%)","39"
"deltablue.Strength.sameAs (deltablue.Strength)","0.074 ms (0%)","0.076 ms (0%)","0.074 ms (0%)","0.076 ms (0%)","120"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.074 ms (0%)","0.075 ms (0%)","0.315 ms (0%)","0.311 ms (0%)","38"
"java.util.Collections$SetFromMap.remove (Object)","0.075 ms (0%)","0.075 ms (0%)","0.632 ms (0%)","0.595 ms (0%)","78"
"som.Vector.size ()","0.078 ms (0%)","0.075 ms (0%)","0.078 ms (0%)","0.075 ms (0%)","200"
"java.util.jar.JarFile.getEntry (String)","0.080 ms (0%)","0.074 ms (0%)","3.12 ms (0%)","2.92 ms (0%)","38"
"java.util.jar.JarFile.isMultiRelease ()","0.078 ms (0%)","0.074 ms (0%)","0.155 ms (0%)","0.109 ms (0%)","76"
"java.lang.String.indexOf (String, int)","0.079 ms (0%)","0.074 ms (0%)","0.289 ms (0%)","0.280 ms (0%)","38"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.081 ms (0%)","0.074 ms (0%)","12.7 ms (0%)","11.3 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.077 ms (0%)","0.073 ms (0%)","44.0 ms (0%)","40.3 ms (0%)","48"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String)","0.075 ms (0%)","0.073 ms (0%)","2.21 ms (0%)","2.19 ms (0%)","86"
"java.util.zip.ZipFile$CleanableResource.getInflater ()","0.075 ms (0%)","0.073 ms (0%)","0.235 ms (0%)","0.227 ms (0%)","39"
"java.util.jar.JarFile.getInputStream (java.util.zip.ZipEntry)","0.080 ms (0%)","0.072 ms (0%)","2.13 ms (0%)","2.7 ms (0%)","38"
"sun.nio.cs.UTF_8.updatePositions (java.nio.Buffer, int, java.nio.Buffer, int)","0.072 ms (0%)","0.072 ms (0%)","0.219 ms (0%)","0.202 ms (0%)","44"
"jdk.internal.loader.BuiltinClassLoader.getAndVerifyPackage (String, java.util.jar.Manifest, java.net.URL)","0.078 ms (0%)","0.072 ms (0%)","1.60 ms (0%)","1.58 ms (0%)","22"
"java.util.ArrayDeque.pollFirst ()","0.073 ms (0%)","0.071 ms (0%)","0.103 ms (0%)","0.102 ms (0%)","39"
"java.lang.String.indexOf (byte[], byte, int, String, int)","0.071 ms (0%)","0.071 ms (0%)","0.155 ms (0%)","0.154 ms (0%)","38"
"java.io.BufferedOutputStream.flush ()","0.071 ms (0%)","0.071 ms (0%)","1.1 ms (0%)","0.998 ms (0%)","88"
"java.lang.StringBuilder.append (int)","0.074 ms (0%)","0.070 ms (0%)","0.387 ms (0%)","0.375 ms (0%)","122"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.070 ms (0%)","0.070 ms (0%)","0.103 ms (0%)","0.102 ms (0%)","77"
"java.io.RandomAccessFile.readFully (byte[], int, int)","0.072 ms (0%)","0.070 ms (0%)","0.259 ms (0%)","0.258 ms (0%)","39"
"java.lang.StringCoding.implEncodeAsciiArray (char[], int, byte[], int, int)","0.070 ms (0%)","0.070 ms (0%)","0.070 ms (0%)","0.070 ms (0%)","44"
"java.util.zip.Inflater.ensureOpen ()","0.067 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","146"
"java.io.BufferedWriter.flushBuffer ()","0.068 ms (0%)","0.067 ms (0%)","1.94 ms (0%)","1.86 ms (0%)","44"
"java.util.zip.ZipUtils.CENLEN (byte[], int)","0.068 ms (0%)","0.066 ms (0%)","0.234 ms (0%)","0.233 ms (0%)","116"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.069 ms (0%)","0.066 ms (0%)","3.15 ms (0%)","2.28 ms (0%)","38"
"som.Vector.capacity ()","0.070 ms (0%)","0.066 ms (0%)","0.070 ms (0%)","0.066 ms (0%)","400"
"java.util.zip.ZipFile$ZipFileInputStream.close ()","0.071 ms (0%)","0.065 ms (0%)","0.333 ms (0%)","0.327 ms (0%)","78"
"jdk.internal.loader.BuiltinClassLoader.definePackage (String, java.util.jar.Manifest, java.net.URL)","0.073 ms (0%)","0.064 ms (0%)","0.468 ms (0%)","0.451 ms (0%)","2"
"java.lang.StringConcatHelper.stringOf (Object)","0.065 ms (0%)","0.063 ms (0%)","0.065 ms (0%)","0.063 ms (0%)","162"
"java.lang.CharacterData.of (int)","0.063 ms (0%)","0.063 ms (0%)","0.063 ms (0%)","0.063 ms (0%)","235"
"java.lang.Module.implIsExportedOrOpen (String, Module, boolean)","0.071 ms (0%)","0.062 ms (0%)","0.238 ms (0%)","0.226 ms (0%)","16"
"java.lang.System$2.encodeASCII (char[], int, byte[], int, int)","0.064 ms (0%)","0.062 ms (0%)","0.137 ms (0%)","0.136 ms (0%)","44"
"deltablue.EditConstraint.isInput ()","0.072 ms (0%)","0.062 ms (0%)","0.072 ms (0%)","0.062 ms (0%)","400"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.065 ms (0%)","0.061 ms (0%)","2.20 ms (0%)","2.14 ms (0%)","38"
"sun.nio.cs.StreamEncoder.flushBuffer ()","0.061 ms (0%)","0.061 ms (0%)","6.26 ms (0%)","1.56 ms (0%)","44"
"jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull (String, boolean)","0.061 ms (0%)","0.060 ms (0%)","0.827 ms (0%)","0.821 ms (0%)","48"
"java.util.Objects.requireNonNull (Object, String)","0.064 ms (0%)","0.060 ms (0%)","0.064 ms (0%)","0.060 ms (0%)","300"
"java.util.Collections$SetFromMap.add (Object)","0.065 ms (0%)","0.060 ms (0%)","0.424 ms (0%)","0.409 ms (0%)","39"
"jdk.internal.loader.Resource.getByteBuffer ()","0.061 ms (0%)","0.058 ms (0%)","2.33 ms (0%)","2.26 ms (0%)","38"
"java.io.BufferedWriter.newLine ()","0.057 ms (0%)","0.058 ms (0%)","0.204 ms (0%)","0.199 ms (0%)","44"
"java.io.OutputStreamWriter.write (char[], int, int)","0.062 ms (0%)","0.058 ms (0%)","1.86 ms (0%)","1.78 ms (0%)","44"
"som.Dictionary.atPut (som.Dictionary.CustomHash, Object)","0.061 ms (0%)","0.058 ms (0%)","0.182 ms (0%)","0.178 ms (0%)","16"
"java.util.zip.ZipCoder$UTF8ZipCoder.toString (byte[], int, int)","0.062 ms (0%)","0.057 ms (0%)","0.496 ms (0%)","0.431 ms (0%)","39"
"Run.doRuns (Benchmark)","0.062 ms (0%)","0.057 ms (0%)","85,541 ms (11.3%)","81,904 ms (11.3%)","1"
"java.util.zip.ZipFile$Source.readAt (byte[], int, int, long)","0.101 ms (0%)","0.056 ms (0%)","0.183 ms (0%)","0.141 ms (0%)","39"
"java.lang.Class.copyConstructors (java.lang.reflect.Constructor[])","0.060 ms (0%)","0.056 ms (0%)","0.163 ms (0%)","0.155 ms (0%)","6"
"java.lang.ClassLoader.loadClass (String)","0.062 ms (0%)","0.054 ms (0%)","44.6 ms (0%)","40.6 ms (0%)","48"
"java.util.ArrayList.add (Object, Object[], int)","0.060 ms (0%)","0.054 ms (0%)","0.278 ms (0%)","0.260 ms (0%)","137"
"java.lang.Class.privateGetDeclaredConstructors (boolean)","0.057 ms (0%)","0.054 ms (0%)","0.159 ms (0%)","0.152 ms (0%)","6"
"java.nio.CharBuffer.limit (int)","0.055 ms (0%)","0.054 ms (0%)","0.105 ms (0%)","0.099 ms (0%)","44"
"jdk.internal.loader.Resource.cachedInputStream ()","0.059 ms (0%)","0.053 ms (0%)","2.27 ms (0%)","2.20 ms (0%)","76"
"java.lang.Class.newReflectionData (java.lang.ref.SoftReference, int)","0.053 ms (0%)","0.053 ms (0%)","0.066 ms (0%)","0.066 ms (0%)","6"
"java.util.concurrent.ConcurrentHashMap.remove (Object)","0.055 ms (0%)","0.052 ms (0%)","0.365 ms (0%)","0.354 ms (0%)","60"
"java.util.zip.Inflater.reset ()","0.053 ms (0%)","0.052 ms (0%)","0.076 ms (0%)","0.076 ms (0%)","39"
"java.lang.reflect.Constructor.setAccessible (boolean)","0.057 ms (0%)","0.052 ms (0%)","0.162 ms (0%)","0.151 ms (0%)","6"
"java.util.HashMap.putVal (int, Object, Object, boolean, boolean)","0.124 ms (0%)","0.052 ms (0%)","0.207 ms (0%)","0.127 ms (0%)","3"
"som.Vector.sort (int, int, java.util.Comparator)","0.054 ms (0%)","0.052 ms (0%)","0.054 ms (0%)","0.052 ms (0%)","120"
"java.lang.Integer.getChars (int, int, byte[])","0.051 ms (0%)","0.051 ms (0%)","0.051 ms (0%)","0.051 ms (0%)","123"
"java.lang.ClassLoader.definePackage (String, String, String, String, String, String, String, java.net.URL)","0.051 ms (0%)","0.050 ms (0%)","0.086 ms (0%)","0.085 ms (0%)","2"
"java.lang.Class.getDeclaredConstructors ()","0.045 ms (0%)","0.049 ms (0%)","0.375 ms (0%)","0.363 ms (0%)","6"
"java.util.jar.JarFile.getJarEntry (String)","0.053 ms (0%)","0.048 ms (0%)","3.19 ms (0%)","2.98 ms (0%)","38"
"sun.net.util.IPAddressUtil.checkHostString (String)","0.051 ms (0%)","0.048 ms (0%)","0.123 ms (0%)","0.118 ms (0%)","38"
"java.util.zip.Inflater.needsInput ()","0.049 ms (0%)","0.048 ms (0%)","0.060 ms (0%)","0.058 ms (0%)","39"
"java.net.URL.toString ()","0.049 ms (0%)","0.048 ms (0%)","3.7 ms (0%)","2.21 ms (0%)","38"
"java.util.zip.ZipUtils.getBufferArray (java.nio.ByteBuffer)","0.046 ms (0%)","0.047 ms (0%)","0.046 ms (0%)","0.047 ms (0%)","39"
"java.nio.CharBuffer.position (int)","0.047 ms (0%)","0.047 ms (0%)","0.168 ms (0%)","0.150 ms (0%)","88"
"java.lang.StringConcatHelper.checkOverflow (long)","0.047 ms (0%)","0.046 ms (0%)","0.047 ms (0%)","0.046 ms (0%)","216"
"java.util.zip.ZipUtils.CENSIZ (byte[], int)","0.047 ms (0%)","0.046 ms (0%)","0.171 ms (0%)","0.164 ms (0%)","77"
"jdk.internal.loader.BuiltinClassLoader.defineOrCheckPackage (String, java.util.jar.Manifest, java.net.URL)","0.054 ms (0%)","0.046 ms (0%)","2.13 ms (0%)","2.9 ms (0%)","22"
"java.util.WeakHashMap.hash (Object)","0.045 ms (0%)","0.046 ms (0%)","0.045 ms (0%)","0.046 ms (0%)","117"
"java.util.ArrayDeque.addLast (Object)","0.047 ms (0%)","0.046 ms (0%)","0.058 ms (0%)","0.057 ms (0%)","39"
"java.util.jar.JarFile$JarFileEntry.getCodeSigners ()","0.043 ms (0%)","0.046 ms (0%)","0.054 ms (0%)","0.057 ms (0%)","38"
"java.lang.Module.isStaticallyExportedOrOpen (String, Module, boolean)","0.047 ms (0%)","0.046 ms (0%)","0.150 ms (0%)","0.149 ms (0%)","16"
"jdk.internal.misc.VM.isModuleSystemInited ()","0.045 ms (0%)","0.045 ms (0%)","0.069 ms (0%)","0.068 ms (0%)","38"
"sun.net.www.ParseUtil.encodePath (String, boolean)","0.049 ms (0%)","0.045 ms (0%)","1.82 ms (0%)","1.79 ms (0%)","38"
"java.util.zip.ZipFile$InflaterCleanupAction.run ()","0.050 ms (0%)","0.045 ms (0%)","0.741 ms (0%)","0.333 ms (0%)","39"
"java.util.ArrayDeque.add (Object)","0.048 ms (0%)","0.045 ms (0%)","0.114 ms (0%)","0.109 ms (0%)","39"
"java.net.URL.toExternalForm ()","0.046 ms (0%)","0.045 ms (0%)","3.2 ms (0%)","2.15 ms (0%)","38"
"java.nio.ByteBuffer.clear ()","0.046 ms (0%)","0.045 ms (0%)","0.054 ms (0%)","0.052 ms (0%)","44"
"java.lang.Throwable.fillInStackTrace ()","0.044 ms (0%)","0.044 ms (0%)","0.044 ms (0%)","0.044 ms (0%)","4"
"java.lang.System$2.findBootstrapClassOrNull (String)","0.048 ms (0%)","0.044 ms (0%)","1.2 ms (0%)","1.2 ms (0%)","52"
"java.lang.System$2.newStringUTF8NoRepl (byte[], int, int)","0.048 ms (0%)","0.044 ms (0%)","0.429 ms (0%)","0.368 ms (0%)","39"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSigners ()","0.063 ms (0%)","0.044 ms (0%)","0.123 ms (0%)","0.107 ms (0%)","38"
"java.util.jar.JavaUtilJarAccessImpl.entryFor (java.util.jar.JarFile, String)","0.045 ms (0%)","0.043 ms (0%)","0.219 ms (0%)","0.215 ms (0%)","38"
"java.lang.ClassLoader.getNamedPackage (String, Module)","0.047 ms (0%)","0.043 ms (0%)","0.184 ms (0%)","0.181 ms (0%)","38"
"java.util.HashMap.hash (Object)","0.043 ms (0%)","0.043 ms (0%)","0.047 ms (0%)","0.047 ms (0%)","54"
"java.io.OutputStreamWriter.flushBuffer ()","0.045 ms (0%)","0.042 ms (0%)","6.30 ms (0%)","1.60 ms (0%)","44"
"java.io.BufferedOutputStream.write (byte[], int, int)","0.043 ms (0%)","0.042 ms (0%)","0.043 ms (0%)","0.042 ms (0%)","44"
"java.util.jar.JavaUtilJarAccessImpl.ensureInitialization (java.util.jar.JarFile)","0.045 ms (0%)","0.042 ms (0%)","0.084 ms (0%)","0.080 ms (0%)","22"
"java.util.HashMap.get (Object)","0.046 ms (0%)","0.041 ms (0%)","0.127 ms (0%)","0.123 ms (0%)","39"
"java.security.AccessController.doPrivileged (java.security.PrivilegedAction)","0.046 ms (0%)","0.041 ms (0%)","0.725 ms (0%)","0.686 ms (0%)","6"
"java.lang.ClassLoader.getBuiltinPlatformClassLoader ()","0.044 ms (0%)","0.041 ms (0%)","0.064 ms (0%)","0.061 ms (0%)","28"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.048 ms (0%)","0.041 ms (0%)","0.587 ms (0%)","0.560 ms (0%)","6"
"jdk.internal.misc.VM.isSystemDomainLoader (ClassLoader)","0.042 ms (0%)","0.040 ms (0%)","0.172 ms (0%)","0.164 ms (0%)","47"
"sun.net.util.IPAddressUtil.scan (String, long, long, char[])","0.040 ms (0%)","0.040 ms (0%)","0.066 ms (0%)","0.066 ms (0%)","38"
"java.nio.CharBuffer.limit (int)","0.044 ms (0%)","0.040 ms (0%)","0.050 ms (0%)","0.044 ms (0%)","44"
"java.util.jar.Manifest.getAttributes (String)","0.039 ms (0%)","0.040 ms (0%)","0.072 ms (0%)","0.072 ms (0%)","22"
"java.util.jar.Attributes$Name.of (String)","0.045 ms (0%)","0.040 ms (0%)","0.186 ms (0%)","0.178 ms (0%)","3"
"java.security.AccessController.executePrivileged (java.security.PrivilegedAction, java.security.AccessControlContext, Class)","0.042 ms (0%)","0.039 ms (0%)","0.676 ms (0%)","0.642 ms (0%)","6"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.042 ms (0%)","0.039 ms (0%)","0.633 ms (0%)","0.602 ms (0%)","6"
"java.util.zip.InflaterInputStream.close ()","0.038 ms (0%)","0.038 ms (0%)","0.049 ms (0%)","0.049 ms (0%)","39"
"java.nio.ByteBuffer.position (int)","0.046 ms (0%)","0.038 ms (0%)","0.059 ms (0%)","0.053 ms (0%)","83"
"java.net.URL.getDefaultPort ()","0.039 ms (0%)","0.038 ms (0%)","0.049 ms (0%)","0.047 ms (0%)","38"
"java.util.jar.Attributes.get (Object)","0.038 ms (0%)","0.037 ms (0%)","0.149 ms (0%)","0.148 ms (0%)","34"
"java.lang.StringConcatHelper.newString (byte[], long)","0.036 ms (0%)","0.037 ms (0%)","0.036 ms (0%)","0.037 ms (0%)","103"
"java.lang.StringLatin1.indexOf (byte[], int, byte[], int, int)","0.037 ms (0%)","0.037 ms (0%)","0.037 ms (0%)","0.037 ms (0%)","38"
"java.lang.Package.isSealed ()","0.037 ms (0%)","0.037 ms (0%)","0.044 ms (0%)","0.044 ms (0%)","20"
"java.util.jar.JavaUtilJarAccessImpl.getTrustedAttributes (java.util.jar.Manifest, String)","0.041 ms (0%)","0.037 ms (0%)","0.161 ms (0%)","0.156 ms (0%)","22"
"java.util.zip.ZipUtils.CENVEM_FA (byte[], int)","0.037 ms (0%)","0.036 ms (0%)","0.050 ms (0%)","0.049 ms (0%)","38"
"java.util.zip.ZipUtils.CENHOW (byte[], int)","0.038 ms (0%)","0.036 ms (0%)","0.059 ms (0%)","0.058 ms (0%)","77"
"java.util.ArrayDeque.poll ()","0.041 ms (0%)","0.036 ms (0%)","0.150 ms (0%)","0.145 ms (0%)","39"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup ()","0.042 ms (0%)","0.036 ms (0%)","0.789 ms (0%)","0.376 ms (0%)","39"
"java.util.concurrent.ConcurrentHashMap.setTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node)","0.035 ms (0%)","0.036 ms (0%)","1.27 ms (0%)","0.056 ms (0%)","63"
"java.util.jar.Attributes.getValue (java.util.jar.Attributes.Name)","0.036 ms (0%)","0.035 ms (0%)","0.188 ms (0%)","0.187 ms (0%)","34"
"java.lang.String.checkBoundsOffCount (int, int, int)","0.038 ms (0%)","0.035 ms (0%)","0.038 ms (0%)","0.035 ms (0%)","160"
"java.util.zip.ZipUtils.CENTIM (byte[], int)","0.036 ms (0%)","0.035 ms (0%)","0.096 ms (0%)","0.096 ms (0%)","38"
"java.lang.Integer.stringSize (int)","0.035 ms (0%)","0.035 ms (0%)","0.035 ms (0%)","0.035 ms (0%)","123"
"java.lang.String.valueOf (Object)","0.037 ms (0%)","0.035 ms (0%)","0.037 ms (0%)","0.035 ms (0%)","43"
"java.lang.StringCoding.hasNegatives (byte[], int, int)","0.091 ms (0%)","0.034 ms (0%)","0.091 ms (0%)","0.034 ms (0%)","45"
"java.net.URL.isBuiltinStreamHandler (String)","0.034 ms (0%)","0.034 ms (0%)","0.226 ms (0%)","0.217 ms (0%)","38"
"java.util.jar.Manifest$FastInputStream.readLine (byte[], int, int)","0.035 ms (0%)","0.034 ms (0%)","0.147 ms (0%)","0.146 ms (0%)","5"
"java.lang.ClassLoader.definePackage (String, Module)","0.034 ms (0%)","0.034 ms (0%)","0.171 ms (0%)","0.171 ms (0%)","20"
"java.util.Objects.checkIndex (int, int)","0.038 ms (0%)","0.033 ms (0%)","0.059 ms (0%)","0.054 ms (0%)","57"
"java.util.ArrayList.grow ()","0.037 ms (0%)","0.033 ms (0%)","0.215 ms (0%)","0.201 ms (0%)","47"
"java.nio.ByteBuffer.flip ()","2.22 ms (0%)","0.033 ms (0%)","4.66 ms (0%)","0.054 ms (0%)","44"
"java.util.ImmutableCollections$MapN.probe (Object)","0.034 ms (0%)","0.033 ms (0%)","0.056 ms (0%)","0.055 ms (0%)","3"
"sun.net.www.protocol.jar.Handler.checkNestedProtocol (String)","0.031 ms (0%)","0.032 ms (0%)","0.525 ms (0%)","0.525 ms (0%)","38"
"java.util.jar.JarFile.maybeInstantiateVerifier ()","0.033 ms (0%)","0.032 ms (0%)","0.033 ms (0%)","0.032 ms (0%)","98"
"java.lang.ref.ReferenceQueue.reallyPoll ()","0.032 ms (0%)","0.032 ms (0%)","0.032 ms (0%)","0.032 ms (0%)","60"
"java.lang.reflect.Constructor.copy ()","0.032 ms (0%)","0.032 ms (0%)","0.032 ms (0%)","0.032 ms (0%)","6"
"java.util.LinkedHashMap.get (Object)","0.032 ms (0%)","0.031 ms (0%)","0.103 ms (0%)","0.103 ms (0%)","34"
"java.lang.ClassLoader.getPlatformClassLoader ()","0.033 ms (0%)","0.031 ms (0%)","0.117 ms (0%)","0.110 ms (0%)","28"
"java.lang.reflect.Modifier.isPublic (int)","0.035 ms (0%)","0.031 ms (0%)","0.035 ms (0%)","0.031 ms (0%)","174"
"java.util.LinkedHashMap.newNode (int, Object, Object, java.util.HashMap.Node)","0.038 ms (0%)","0.031 ms (0%)","0.046 ms (0%)","0.039 ms (0%)","3"
"java.util.jar.Manifest.getTrustedAttributes (String)","0.032 ms (0%)","0.031 ms (0%)","0.112 ms (0%)","0.111 ms (0%)","22"
"deltablue.Strength.required ()","0.033 ms (0%)","0.031 ms (0%)","0.033 ms (0%)","0.031 ms (0%)","120"
"java.util.jar.JarFile.checkForSpecialAttributes ()","0.070 ms (0%)","0.030 ms (0%)","0.070 ms (0%)","0.030 ms (0%)","76"
"java.lang.ref.Reference.refersTo (Object)","0.033 ms (0%)","0.030 ms (0%)","0.082 ms (0%)","0.058 ms (0%)","39"
"java.lang.StringLatin1.getChars (byte[], int, int, char[], int)","0.031 ms (0%)","0.030 ms (0%)","0.047 ms (0%)","0.047 ms (0%)","87"
